PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Caris LeVert,25,4,4,140,6.9,18.8,0.37,2.3,5.4,0.429,4.6,13.4,0.34600000000000003,4.6,6.4,0.72,2.1,4.1,6.2,9.8,1.3,0.3,3.3,1.8,20.8
Garrett Temple,33,4,4,137,4.5,12.9,0.34700000000000003,2.4,9.5,0.25,2.1,3.4,0.615,1.3,1.6,0.833,0.0,2.9,2.9,2.1,0.8,0.3,1.6,3.2,12.6
Jarrett Allen,21,4,4,132,3.8,6.5,0.583,0.0,0.0,,3.8,6.5,0.583,3.5,4.4,0.813,4.6,11.5,16.1,2.5,0.5,1.9,3.0,1.9,11.2
Timothé Luwawu-Cabarrot,24,4,3,131,5.5,16.2,0.33899999999999997,3.6,10.7,0.33299999999999996,1.9,5.5,0.35,3.0,3.3,0.917,0.3,3.8,4.1,1.6,0.8,0.0,2.2,3.8,17.6
Tyler Johnson,27,4,2,93,8.1,17.8,0.457,4.3,10.8,0.39299999999999996,3.9,7.0,0.556,0.8,0.8,1.0,0.0,2.7,2.7,3.5,0.0,0.4,1.2,4.3,21.3
Joe Harris,28,2,2,72,6.0,11.5,0.522,3.5,6.0,0.583,2.5,5.5,0.455,1.0,2.0,0.5,1.0,9.0,10.0,1.0,0.5,0.0,1.5,4.5,16.5
Chris Chiozza,24,4,0,65,4.4,13.3,0.33299999999999996,2.8,8.9,0.313,1.7,4.4,0.375,1.1,2.2,0.5,0.6,2.8,3.3,9.4,2.8,0.0,1.7,3.9,12.7
Rodions Kurucs,21,4,1,58,6.8,12.4,0.55,0.0,5.0,0.0,6.8,7.4,0.917,0.0,1.2,0.0,1.9,6.2,8.1,1.9,0.6,1.2,1.9,5.6,13.7
Timothé Luwawu-Cabarrot,20,3,0,39,1.8,10.2,0.182,0.0,5.5,0.0,1.8,4.6,0.4,9.2,12.9,0.7140000000000001,0.9,1.8,2.8,3.7,0.0,0.9,2.8,1.8,12.9
Justin Anderson,26,3,0,28,6.4,15.4,0.41700000000000004,6.4,14.1,0.455,0.0,1.3,0.0,5.1,5.1,1.0,0.0,10.3,10.3,3.9,0.0,1.3,2.6,2.6,24.4
Jeremiah Martin,23,3,0,27,5.3,18.7,0.28600000000000003,4.0,6.7,0.6,1.3,12.0,0.111,1.3,1.3,1.0,0.0,4.0,4.0,5.3,0.0,1.3,2.7,2.7,16.0
Donta Hall,22,3,0,20,5.4,9.0,0.6,0.0,0.0,,5.4,9.0,0.6,1.8,7.2,0.25,5.4,3.6,9.0,0.0,0.0,3.6,1.8,1.8,12.6
Lance Thomas,31,3,0,17,2.1,10.6,0.2,0.0,4.2,0.0,2.1,6.4,0.33299999999999996,4.2,8.5,0.5,2.1,4.2,6.4,0.0,0.0,2.1,0.0,4.2,8.5
