PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jayson Tatum,21,17,17,690,7.6,17.4,0.434,2.5,6.6,0.373,5.1,10.9,0.47100000000000003,5.2,6.4,0.813,1.1,7.7,8.9,4.4,0.9,1.0,2.5,2.1,22.8
Jaylen Brown,23,17,17,672,7.3,15.4,0.47600000000000003,2.3,6.4,0.358,5.0,9.0,0.56,2.8,3.4,0.841,1.3,5.5,6.8,2.1,1.4,0.5,2.2,2.6,19.8
Marcus Smart,25,17,16,648,4.3,11.0,0.39399999999999996,2.3,6.8,0.33299999999999996,2.1,4.2,0.493,2.7,3.1,0.875,0.6,4.4,4.9,4.3,1.2,0.4,2.5,3.1,13.7
Kemba Walker,29,17,17,628,6.5,14.7,0.441,2.2,7.2,0.31,4.2,7.5,0.569,4.0,4.6,0.852,0.3,3.6,4.0,4.9,0.9,0.4,1.8,2.5,19.1
Daniel Theis,27,17,17,482,4.6,8.7,0.521,0.3,1.9,0.154,4.3,6.8,0.626,1.9,2.5,0.7879999999999999,2.4,6.6,9.0,1.9,0.4,1.6,1.1,4.9,11.4
Brad Wanamaker,30,17,0,273,3.8,7.9,0.483,1.6,3.6,0.444,2.2,4.4,0.515,1.8,2.1,0.875,0.3,4.2,4.5,4.0,1.6,0.5,2.4,4.2,11.1
Grant Williams,21,17,0,170,3.2,5.5,0.5770000000000001,2.1,3.6,0.588,1.1,1.9,0.556,1.5,2.1,0.7,1.5,4.0,5.5,1.3,0.4,1.1,0.8,7.0,10.0
Gordon Hayward,29,5,1,157,4.6,11.5,0.4,1.6,5.5,0.292,3.0,6.0,0.5,1.6,1.8,0.875,0.7,3.9,4.6,3.2,1.6,0.5,1.6,2.3,12.4
Robert Williams,22,13,0,149,5.6,7.5,0.742,0.0,0.2,0.0,5.6,7.2,0.767,0.5,1.4,0.33299999999999996,5.3,7.0,12.3,2.4,0.7,1.4,1.7,4.3,11.6
Semi Ojeleye,25,13,0,122,2.1,8.3,0.25,1.5,6.8,0.217,0.6,1.5,0.4,0.6,0.6,1.0,0.6,3.0,3.5,0.3,0.9,0.0,0.3,2.7,6.2
Enes Kanter,27,11,0,102,7.8,14.8,0.524,0.4,0.4,1.0,7.4,14.5,0.512,1.8,3.5,0.5,6.7,8.5,15.2,2.5,0.0,0.0,1.4,6.7,17.6
Romeo Langford,20,7,0,46,3.1,7.8,0.4,0.8,1.6,0.5,2.3,6.3,0.375,0.8,1.6,0.5,0.0,2.3,2.3,1.6,0.8,0.0,1.6,3.1,7.8
Javonte Green,26,1,0,6,6.0,12.0,0.5,6.0,12.0,0.5,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,18.0
Carsen Edwards,21,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Tacko Fall,24,2,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,12.0,24.0,0.5,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0
Tremont Waters,22,1,0,2,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0
Vincent Poirier,26,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
