PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rudy Gobert,27,7,7,270,6.4,9.9,0.649,0.0,0.0,,6.4,9.9,0.649,2.9,5.6,0.524,3.2,7.5,10.7,1.1,0.5,1.3,1.2,3.5,15.7
Donovan Mitchell,23,7,7,264,11.3,21.4,0.529,4.5,8.7,0.516,6.8,12.7,0.5379999999999999,7.5,7.9,0.948,0.8,4.0,4.8,4.6,1.0,0.3,4.0,1.5,34.6
Royce O'Neale,26,7,7,249,1.9,4.6,0.406,1.4,3.2,0.455,0.4,1.4,0.3,0.4,0.9,0.5,0.4,5.1,5.5,2.7,1.3,0.3,1.9,3.6,5.6
Joe Ingles,32,7,7,234,3.4,8.3,0.40700000000000003,2.2,6.2,0.35,1.2,2.2,0.5710000000000001,0.9,0.9,1.0,0.2,3.5,3.7,5.1,0.6,0.2,0.6,2.3,9.8
Jordan Clarkson,27,7,0,200,8.1,17.5,0.46399999999999997,3.1,8.8,0.34700000000000003,5.0,8.6,0.583,1.8,1.8,1.0,0.4,4.0,4.3,2.7,1.1,0.0,1.3,2.7,21.1
Mike Conley,32,5,5,165,6.8,14.0,0.484,3.9,7.4,0.529,2.8,6.5,0.433,4.1,4.8,0.8640000000000001,0.7,2.4,3.1,5.7,1.7,0.2,1.1,2.2,21.6
Georges Niang,26,7,0,114,6.9,13.9,0.5,3.8,9.2,0.414,3.2,4.7,0.667,0.6,0.6,1.0,1.3,3.5,4.7,1.3,0.0,0.3,0.6,2.8,18.3
Juwan Morgan,22,7,2,86,1.3,5.0,0.25,0.8,4.2,0.2,0.4,0.8,0.5,0.8,2.5,0.33299999999999996,2.5,6.3,8.8,2.1,0.8,0.0,0.4,4.6,4.2
Tony Bradley,22,6,0,48,1.5,6.8,0.222,0.0,0.0,,1.5,6.8,0.222,3.7,5.2,0.7140000000000001,7.5,9.7,17.2,0.7,1.5,1.5,3.0,3.0,6.8
Emmanuel Mudiay,23,3,0,34,5.3,14.8,0.35700000000000004,2.1,3.2,0.667,3.2,11.6,0.273,1.1,2.1,0.5,1.1,5.3,6.4,2.1,0.0,1.1,1.1,0.0,13.8
Miye Oni,22,2,0,14,7.7,15.4,0.5,2.6,10.3,0.25,5.1,5.1,1.0,0.0,0.0,,5.1,5.1,10.3,0.0,2.6,2.6,2.6,5.1,18.0
Jarrell Brantley,23,2,0,13,0.0,13.8,0.0,0.0,8.3,0.0,0.0,5.5,0.0,2.8,5.5,0.5,8.3,2.8,11.1,5.5,0.0,2.8,2.8,11.1,2.8
Rayjon Tucker,22,2,0,11,6.5,16.4,0.4,3.3,9.8,0.33299999999999996,3.3,6.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,16.4
Nigel Williams-Goss,25,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
