PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CJ McCollum,28,5,5,196,8.1,18.2,0.444,2.4,6.4,0.371,5.7,11.8,0.484,2.8,4.0,0.682,0.9,4.4,5.3,2.9,1.1,0.4,2.8,1.8,21.3
Carmelo Anthony,35,5,5,176,5.7,13.9,0.41200000000000003,1.6,3.9,0.42100000000000004,4.1,10.0,0.408,2.5,2.9,0.857,0.2,4.9,5.1,2.0,1.0,0.4,2.7,4.1,15.5
Jusuf Nurkić,25,5,5,161,5.6,12.7,0.439,0.7,2.5,0.273,4.9,10.3,0.478,4.0,5.1,0.7829999999999999,3.1,8.5,11.6,4.0,1.6,0.2,2.9,4.7,15.9
Gary Trent,21,5,1,153,3.8,10.6,0.35600000000000004,2.4,5.6,0.41700000000000004,1.4,4.9,0.28600000000000003,1.4,1.6,0.857,1.2,1.2,2.4,0.7,0.9,0.0,1.2,3.8,11.3
Damian Lillard,29,4,4,143,6.5,16.1,0.406,3.3,8.3,0.39399999999999996,3.3,7.8,0.419,8.1,8.3,0.97,0.3,3.3,3.5,4.3,0.5,0.3,3.5,1.0,24.4
Hassan Whiteside,30,5,3,106,4.4,8.2,0.542,0.3,0.3,1.0,4.1,7.8,0.522,2.4,4.8,0.5,2.4,9.5,11.9,0.7,0.3,3.4,2.0,5.8,11.5
Anfernee Simons,20,4,0,82,3.5,11.4,0.308,2.6,6.1,0.429,0.9,5.3,0.16699999999999998,2.2,2.6,0.833,0.4,4.4,4.8,4.4,2.6,0.0,1.8,3.1,11.9
Mario Hezonja,24,5,0,68,4.8,11.6,0.409,1.1,3.7,0.28600000000000003,3.7,7.9,0.467,1.6,2.1,0.75,1.1,7.4,8.5,3.2,1.6,0.0,1.6,4.2,12.2
Wenyen Gabriel,22,4,2,53,6.1,10.2,0.6,1.4,3.4,0.4,4.8,6.8,0.7,0.7,1.4,0.5,4.8,2.0,6.8,2.7,1.4,1.4,3.4,10.9,14.3
Jaylen Hoard,20,3,0,41,6.1,10.5,0.583,0.0,0.0,,6.1,10.5,0.583,0.0,0.0,,4.4,3.5,7.9,0.9,0.0,0.0,1.8,4.4,12.3
Jaylen Adams,23,3,0,21,5.1,15.4,0.33299999999999996,0.0,6.9,0.0,5.1,8.6,0.6,0.0,0.0,,1.7,3.4,5.1,3.4,1.7,0.0,0.0,1.7,10.3
