PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Khris Middleton,28,10,10,355,7.2,18.3,0.39399999999999996,2.3,6.6,0.354,4.9,11.7,0.41700000000000004,3.9,4.7,0.826,0.5,6.5,7.0,6.1,1.1,0.2,3.4,4.2,20.6
Brook Lopez,31,10,10,328,6.7,12.5,0.535,2.3,5.8,0.396,4.4,6.7,0.6559999999999999,1.6,2.2,0.75,2.1,4.0,6.0,0.5,1.1,1.4,1.3,3.0,17.3
Giannis Antetokounmpo,25,9,9,277,11.7,20.9,0.5589999999999999,1.7,5.2,0.325,10.0,15.7,0.636,6.1,10.5,0.58,3.5,12.6,16.1,6.6,0.8,1.0,3.9,4.0,31.2
George Hill,33,10,1,268,4.3,9.0,0.478,1.3,3.8,0.35700000000000004,3.0,5.2,0.564,2.8,3.5,0.8079999999999999,0.7,2.6,3.2,4.2,0.8,0.0,2.1,2.3,12.8
Eric Bledsoe,30,9,9,267,5.1,13.2,0.38799999999999996,1.1,4.3,0.25,4.0,8.9,0.455,2.8,3.5,0.8079999999999999,0.7,4.9,5.5,7.1,1.5,0.8,3.1,2.7,14.2
Wesley Matthews,33,10,10,246,3.5,8.3,0.42100000000000004,2.5,6.3,0.395,1.0,2.0,0.5,1.0,1.5,0.7,0.9,1.8,2.6,1.3,1.3,0.6,1.0,2.9,10.5
Marvin Williams,33,10,0,179,4.2,9.5,0.447,2.0,4.6,0.435,2.2,4.8,0.45799999999999996,0.6,0.6,1.0,2.6,7.0,9.7,1.8,1.0,0.6,0.6,2.8,11.1
Pat Connaughton,27,10,0,171,3.2,7.4,0.429,1.7,4.8,0.348,1.5,2.5,0.583,0.4,0.4,1.0,1.1,7.2,8.2,2.3,0.4,0.4,1.1,2.5,8.4
Donte DiVincenzo,23,10,1,165,5.0,11.1,0.451,1.5,4.6,0.33299999999999996,3.5,6.5,0.5329999999999999,2.8,4.4,0.65,1.7,5.2,7.0,2.6,1.5,0.7,2.2,4.6,14.4
Kyle Korver,38,10,0,119,6.1,14.2,0.426,4.5,11.2,0.405,1.5,3.0,0.5,2.1,2.1,1.0,0.3,2.1,2.4,0.3,0.9,0.3,1.5,2.7,18.8
Ersan İlyasova,32,3,0,23,4.7,14.1,0.33299999999999996,1.6,7.8,0.2,3.1,6.3,0.5,3.1,3.1,1.0,0.0,6.3,6.3,0.0,3.1,0.0,1.6,4.7,14.1
Robin Lopez,31,3,0,21,5.1,6.9,0.75,0.0,0.0,,5.1,6.9,0.75,0.0,0.0,,0.0,6.9,6.9,0.0,0.0,0.0,0.0,3.4,10.3
Sterling Brown,24,1,0,4,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Mason,25,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
