PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kawhi Leonard,28,13,13,511,9.2,18.9,0.489,1.7,5.1,0.32899999999999996,7.5,13.7,0.5489999999999999,5.7,6.6,0.862,1.7,6.8,8.5,5.1,2.1,0.8,2.3,2.0,25.9
Paul George,29,13,13,479,6.6,16.6,0.39799999999999996,2.8,8.3,0.33299999999999996,3.8,8.3,0.46399999999999997,3.8,4.1,0.909,1.1,4.9,5.9,3.7,1.4,0.5,3.0,3.7,19.8
Marcus Morris,30,13,13,388,5.2,10.3,0.505,2.6,5.5,0.475,2.6,4.8,0.5379999999999999,1.2,1.3,0.929,1.0,4.8,5.8,1.9,1.0,0.1,0.8,3.6,14.2
Lou Williams,33,13,0,341,6.5,15.4,0.425,1.3,5.4,0.235,5.3,10.0,0.526,3.2,3.9,0.8109999999999999,0.7,3.6,4.3,5.8,1.1,0.2,2.2,1.9,17.5
Ivica Zubac,22,13,13,320,5.0,8.8,0.564,0.0,0.0,,5.0,8.8,0.564,3.4,4.2,0.8109999999999999,3.5,7.0,10.5,0.9,0.2,1.1,1.4,3.8,13.3
Montrezl Harrell,26,13,0,243,7.0,12.1,0.573,0.1,0.7,0.2,6.8,11.4,0.597,6.1,10.1,0.603,1.6,4.0,5.6,0.7,0.7,1.0,1.8,4.1,20.1
Landry Shamet,22,13,4,243,3.6,8.7,0.40700000000000003,2.2,6.2,0.35700000000000004,1.3,2.5,0.529,0.7,1.0,0.7140000000000001,0.0,3.3,3.3,2.5,0.9,0.4,1.9,2.7,10.1
JaMychal Green,29,13,0,222,5.0,8.9,0.564,1.6,3.7,0.435,3.4,5.2,0.6559999999999999,1.1,1.5,0.778,2.1,5.8,7.9,1.1,0.3,0.5,0.8,4.7,12.8
Reggie Jackson,29,12,1,170,4.4,10.2,0.43799999999999994,3.6,6.8,0.531,0.8,3.4,0.25,0.0,0.0,,0.4,4.0,4.4,2.3,0.4,0.2,1.1,3.8,12.5
Patrick Beverley,31,8,8,166,4.3,8.5,0.513,1.7,4.8,0.364,2.6,3.7,0.706,0.4,0.9,0.5,2.0,5.2,7.2,4.1,1.7,0.7,1.5,6.7,10.8
Terance Mann,23,13,0,27,2.7,6.7,0.4,0.0,2.7,0.0,2.7,4.0,0.667,0.0,0.0,,0.0,9.3,9.3,1.3,1.3,0.0,2.7,5.3,5.3
Rodney McGruder,28,5,0,16,6.8,11.3,0.6,4.5,6.8,0.667,2.3,4.5,0.5,0.0,0.0,,2.3,6.8,9.0,4.5,0.0,0.0,0.0,0.0,18.0
Patrick Patterson,30,2,0,10,10.8,10.8,1.0,10.8,10.8,1.0,0.0,0.0,,0.0,0.0,,0.0,3.6,3.6,14.4,0.0,0.0,0.0,3.6,32.4
Amir Coffey,22,3,0,7,0.0,15.4,0.0,0.0,5.1,0.0,0.0,10.3,0.0,10.3,10.3,1.0,0.0,0.0,0.0,20.6,5.1,0.0,0.0,0.0,10.3
Joakim Noah,34,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
