PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Nikola Vučević,29,5,5,185,10.9,21.6,0.505,3.5,8.6,0.409,7.4,13.0,0.5670000000000001,1.9,2.1,0.909,1.8,9.0,10.7,3.9,0.8,0.6,2.5,2.5,27.2
Evan Fournier,27,5,5,171,4.2,12.0,0.35100000000000003,2.5,7.4,0.34299999999999997,1.7,4.6,0.364,2.5,3.6,0.706,0.6,3.6,4.2,2.7,1.3,0.6,1.9,2.1,13.5
Markelle Fultz,21,5,5,147,5.9,14.7,0.4,1.5,3.9,0.375,4.4,10.8,0.409,1.5,1.7,0.857,0.0,2.7,2.7,6.4,1.2,0.7,3.2,4.9,14.7
Gary Clark,25,5,5,144,2.7,8.2,0.33299999999999996,2.7,8.0,0.344,0.0,0.2,0.0,1.0,1.2,0.8,1.0,6.0,7.0,1.7,1.2,0.5,0.5,1.7,9.2
Terrence Ross,28,5,0,135,8.0,17.1,0.469,2.7,8.0,0.33299999999999996,5.3,9.1,0.588,3.2,3.7,0.857,0.3,5.6,5.9,1.3,1.1,0.3,2.1,3.7,21.9
D.J. Augustin,32,5,0,128,5.1,12.9,0.391,2.3,4.8,0.47100000000000003,2.8,8.2,0.345,6.2,6.5,0.9570000000000001,0.0,2.8,2.8,8.4,0.3,0.0,3.4,1.7,18.6
James Ennis,29,5,5,119,3.6,10.6,0.34299999999999997,1.2,4.8,0.25,2.4,5.7,0.42100000000000004,2.1,2.7,0.778,1.8,7.0,8.8,1.8,1.5,0.6,1.8,5.7,10.6
Khem Birch,27,5,0,89,2.8,5.7,0.5,0.0,0.0,,2.8,5.7,0.5,4.0,4.4,0.909,3.6,6.5,10.1,2.8,0.4,0.0,2.0,4.4,9.7
Wesley Iwundu,25,5,0,76,2.8,9.5,0.3,1.9,3.3,0.5710000000000001,0.9,6.2,0.154,2.4,3.8,0.625,0.5,4.7,5.2,1.9,1.4,0.9,1.4,2.4,9.9
B.J. Johnson,24,1,0,4,9.0,18.0,0.5,9.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,27.0
Vic Law,24,1,0,4,9.0,9.0,1.0,9.0,9.0,1.0,0.0,0.0,,0.0,0.0,,0.0,18.0,18.0,9.0,0.0,0.0,0.0,0.0,27.0
