SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1983,8,DEN,20,Dwight Anderson,PG,6-3,185,1960-12-28,US,R,"Kentucky, USC"
1983,8,DEN,23,T.R. Dunn,SG,6-4,192,1955-02-01,US,5,Alabama
1983,8,DEN,2,Alex English,SF,6-7,190,1954-01-05,US,6,South Carolina
1983,8,DEN,5,Mike Evans,SG,6-1,170,1955-04-19,US,3,Kansas State
1983,8,DEN,22,Glen Gondrezick,PF,6-6,218,1955-08-30,US,5,UNLV
1983,8,DEN,24,Bill Hanzlik,SF,6-7,185,1957-12-06,US,2,Notre Dame
1983,8,DEN,44,Dan Issel,C,6-9,235,1948-10-25,US,12,Kentucky
1983,8,DEN,53,Rich Kelley,C,7-0,235,1953-03-23,US,7,Stanford
1983,8,DEN,7,Billy McKinney,PG,6-0,160,1955-06-05,US,4,Northwestern
1983,8,DEN,43,James Ray,PF,6-8,215,1957-07-27,US,2,Jacksonville University
1983,8,DEN,25,Dave Robisch,C,6-10,235,1949-12-22,US,11,Kansas
1983,8,DEN,34,Danny Schayes,C,6-11,235,1959-05-10,US,1,Syracuse
1983,8,DEN,55,Kiki Vandeweghe,PF,6-8,220,1958-08-01,DE,2,UCLA
1983,8,DEN,21,Rob Williams,PG,6-2,175,1961-05-05,US,R,Houston
