SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1983,2,BOS,44,Danny Ainge,SG,6-4,175,1959-03-17,US,1,BYU
1983,2,BOS,7,Tiny Archibald,PG,6-1,150,1948-09-02,US,11,Texas-El Paso
1983,2,BOS,33,Larry Bird,PF,6-9,220,1956-12-07,US,3,Indiana State University
1983,2,BOS,35,Charles Bradley,SG,6-5,215,1959-05-16,US,1,Wyoming
1983,2,BOS,28,Quinn Buckner,SG,6-3,190,1954-08-20,US,6,Indiana
1983,2,BOS,30,M.L. Carr,SF,6-6,205,1951-01-09,US,7,Guilford College
1983,2,BOS,43,Gerald Henderson,PG,6-2,175,1956-01-16,US,3,VCU
1983,2,BOS,31,Cedric Maxwell,SF,6-8,205,1955-11-21,US,5,UNC Charlotte
1983,2,BOS,32,Kevin McHale,PF,6-10,210,1957-12-19,US,2,Minnesota
1983,2,BOS,0,Robert Parish,C,7-1,230,1953-08-30,US,6,Centenary (LA)
1983,2,BOS,53,Rick Robey,C,6-11,230,1956-01-30,US,4,Kentucky
1983,2,BOS,52,Darren Tillis,C,6-11,215,1960-02-23,US,R,Cleveland State University
1983,2,BOS,20,Scott Wedman,SF,6-7,215,1952-07-29,US,8,Colorado
