Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,23.0,MIA,NBA,PG,81.0,66.0,2470.0,8.9,18.0,0.494,0.1,0.6,0.161,8.8,17.5,0.505,4.3,6.3,0.687,1.3,2.6,4.0,11.9,2.8,0.2,4.7,3.6,22.2,,106.0,110.0
1991,24.0,MIA,NBA,PG,73.0,73.0,2562.0,10.0,19.9,0.504,0.1,0.6,0.129,10.0,19.3,0.516,5.4,7.8,0.686,1.5,2.5,3.9,11.8,2.3,0.1,5.1,3.4,25.5,,108.0,110.0
1992,25.0,TOT,NBA,PG,42.0,2.0,752.0,7.8,16.8,0.462,0.1,0.7,0.1,7.7,16.2,0.477,4.9,7.1,0.682,0.9,3.3,4.2,11.4,1.7,0.6,4.5,5.2,20.5,,104.0,110.0
1992,25.0,MIA,NBA,PG,5.0,2.0,98.0,8.0,15.5,0.516,0.0,0.5,0.0,8.0,15.0,0.533,2.5,3.5,0.714,0.5,2.5,3.0,9.5,2.0,0.0,4.0,5.0,18.6,,106.0,113.0
1992,25.0,BOS,NBA,PG,37.0,0.0,654.0,7.7,17.0,0.455,0.1,0.7,0.111,7.7,16.3,0.469,5.2,7.7,0.68,0.9,3.4,4.4,11.7,1.6,0.7,4.6,5.2,20.8,,104.0,110.0
1993,26.0,BOS,NBA,PG,79.0,36.0,1932.0,6.9,13.9,0.498,0.2,0.8,0.207,6.8,13.1,0.515,2.2,3.9,0.56,1.7,2.5,4.2,13.3,1.3,0.3,4.2,4.3,16.2,,106.0,112.0
1994,27.0,BOS,NBA,PG,78.0,78.0,2789.0,7.6,16.5,0.462,0.2,1.0,0.232,7.4,15.5,0.477,3.2,5.0,0.641,1.3,2.2,3.5,12.3,1.6,0.2,4.2,3.1,18.7,,103.0,113.0
1995,28.0,BOS,NBA,PG,65.0,43.0,2048.0,9.1,19.2,0.475,0.5,2.0,0.244,8.6,17.1,0.502,5.1,7.4,0.689,1.2,3.0,4.2,11.1,2.0,0.0,4.0,3.8,23.8,,111.0,113.0
1996,29.0,TOT,NBA,PG,79.0,66.0,2335.0,7.8,15.5,0.504,0.9,2.5,0.364,6.9,13.0,0.53,3.6,5.0,0.731,1.2,2.8,4.1,9.9,1.4,0.1,4.4,3.7,20.1,,109.0,115.0
1996,29.0,BOS,NBA,PG,10.0,4.0,234.0,7.7,17.9,0.429,0.2,1.5,0.143,7.5,16.4,0.455,5.3,8.5,0.625,1.3,3.6,4.9,8.3,0.4,0.0,6.2,3.4,20.9,,91.0,115.0
1996,29.0,MIL,NBA,PG,69.0,62.0,2101.0,7.8,15.2,0.514,1.0,2.6,0.379,6.8,12.6,0.542,3.4,4.5,0.754,1.2,2.7,4.0,10.1,1.5,0.1,4.2,3.7,20.1,,112.0,115.0
1997,30.0,MIL,NBA,PG,79.0,79.0,2316.0,7.1,14.1,0.502,0.9,2.6,0.333,6.2,11.5,0.54,2.6,4.0,0.667,1.3,3.1,4.5,9.9,1.8,0.2,3.5,4.4,17.7,,111.0,111.0
1998,31.0,NJN,NBA,PG,80.0,11.0,1699.0,7.9,16.0,0.495,0.4,1.4,0.304,7.5,14.6,0.514,3.6,5.3,0.669,1.6,2.6,4.2,9.9,1.7,0.2,3.4,4.8,19.8,,113.0,110.0
1999,32.0,LAC,NBA,PG,30.0,19.0,842.0,6.1,14.0,0.438,0.0,0.7,0.0,6.1,13.3,0.462,3.5,5.5,0.632,1.0,2.7,3.7,7.9,1.7,0.2,3.9,3.4,15.7,,96.0,113.0
2001,34.0,NJN,NBA,PG,59.0,7.0,1094.0,5.8,14.5,0.403,0.4,1.9,0.2,5.4,12.6,0.433,4.1,5.5,0.748,1.0,2.5,3.5,6.9,1.7,0.2,3.8,4.4,16.1,,94.0,109.0
