PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ben Simmons,21,10,10,36.9,6.1,12.5,0.488,0.0,0.1,0.0,6.1,12.4,0.49200000000000005,0.488,4.1,5.8,0.7070000000000001,1.6,7.8,9.4,7.7,1.7,0.8,4.4,3.4,16.3
Joel Embiid,23,8,8,34.8,7.5,17.3,0.435,1.0,3.6,0.276,6.5,13.6,0.47700000000000004,0.46399999999999997,5.4,7.6,0.705,2.9,9.8,12.6,3.0,0.9,1.8,3.6,3.9,21.4
J.J. Redick,33,10,10,34.2,6.0,13.5,0.444,2.6,7.5,0.34700000000000003,3.4,6.0,0.5670000000000001,0.541,3.6,4.2,0.857,0.3,1.2,1.5,2.6,0.8,0.1,1.1,2.1,18.2
Dario Šarić,23,10,10,32.9,5.9,14.0,0.42100000000000004,2.0,5.2,0.385,3.9,8.8,0.44299999999999995,0.493,3.4,4.0,0.85,3.2,4.1,7.3,3.5,1.0,0.4,1.5,2.8,17.2
Robert Covington,27,10,8,28.1,2.7,8.3,0.325,1.5,4.8,0.313,1.2,3.5,0.34299999999999997,0.41600000000000004,1.2,1.6,0.75,1.2,4.1,5.3,2.5,1.1,0.9,1.1,3.0,8.1
Marco Belinelli,31,10,0,27.3,4.3,10.6,0.406,1.6,4.6,0.348,2.7,6.0,0.45,0.48100000000000004,2.7,3.1,0.871,0.1,2.0,2.1,2.0,0.7,0.0,0.4,2.0,12.9
Ersan İlyasova,30,10,1,23.3,3.6,8.4,0.429,0.9,3.1,0.29,2.7,5.3,0.509,0.48200000000000004,1.2,2.1,0.5710000000000001,2.6,5.0,7.6,1.3,0.7,0.4,1.0,2.5,9.3
T.J. McConnell,25,10,2,15.5,2.5,3.6,0.6940000000000001,0.2,0.3,0.667,2.3,3.3,0.6970000000000001,0.722,0.3,0.5,0.6,0.6,2.0,2.6,2.3,0.6,0.0,0.6,1.3,5.5
Amir Johnson,30,8,1,11.8,1.4,2.6,0.524,0.0,0.0,,1.4,2.6,0.524,0.524,0.5,0.6,0.8,1.8,1.1,2.9,1.1,0.3,0.1,0.4,1.3,3.3
Markelle Fultz,19,3,0,7.7,0.3,2.3,0.14300000000000002,0.0,0.0,,0.3,2.3,0.14300000000000002,0.14300000000000002,1.0,1.3,0.75,0.0,1.0,1.0,1.7,0.7,0.0,0.3,1.3,1.7
Justin Anderson,24,7,0,4.7,0.4,1.1,0.375,0.3,1.0,0.28600000000000003,0.1,0.1,1.0,0.5,0.0,0.0,,0.1,1.1,1.3,0.0,0.1,0.0,0.3,1.1,1.1
Richaun Holmes,24,3,0,3.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,0.0
Jerryd Bayless,29,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furkan Korkmaz,20,1,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
