PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Terry Rozier,23,19,19,36.6,5.7,14.0,0.406,2.7,7.7,0.34700000000000003,3.0,6.3,0.479,0.502,2.4,2.9,0.821,0.4,4.8,5.3,5.7,1.3,0.3,1.2,2.0,16.5
Jayson Tatum,19,19,19,35.9,6.5,13.7,0.47100000000000003,1.2,3.7,0.324,5.3,10.0,0.526,0.515,4.3,5.1,0.845,0.5,3.8,4.4,2.7,1.2,0.5,2.2,2.6,18.5
Al Horford,31,19,19,35.7,5.8,10.7,0.544,0.8,2.3,0.349,5.1,8.5,0.596,0.581,3.3,3.9,0.8270000000000001,1.7,6.6,8.3,3.3,1.0,1.2,1.7,2.1,15.7
Jaylen Brown,21,18,15,32.4,6.9,14.8,0.466,2.4,6.2,0.39299999999999996,4.4,8.6,0.519,0.5489999999999999,1.8,2.8,0.64,0.9,3.9,4.8,1.4,0.8,0.6,1.3,3.2,18.0
Marcus Smart,23,15,4,29.9,3.2,9.5,0.336,1.0,4.5,0.221,2.2,5.0,0.44,0.38799999999999996,2.4,3.3,0.735,0.9,2.8,3.7,5.3,1.7,0.7,2.4,2.9,9.8
Marcus Morris,28,19,4,29.6,4.3,11.7,0.368,1.6,3.8,0.41700000000000004,2.7,7.9,0.344,0.435,2.2,3.1,0.7120000000000001,1.1,4.4,5.4,1.1,0.4,0.3,1.0,3.2,12.4
Aron Baynes,31,19,12,20.5,2.4,4.7,0.506,0.6,1.2,0.478,1.8,3.5,0.515,0.5670000000000001,0.7,0.9,0.722,2.4,3.8,6.2,1.0,0.2,0.6,0.4,2.3,6.0
Shane Larkin,25,11,0,14.0,1.5,3.2,0.457,0.4,1.2,0.308,1.1,2.0,0.545,0.514,0.5,0.5,1.0,0.1,0.9,1.0,1.8,0.5,0.0,0.5,1.4,3.7
Semi Ojeleye,23,17,3,13.5,0.6,1.9,0.303,0.4,1.3,0.273,0.2,0.6,0.364,0.39399999999999996,0.4,0.4,0.857,0.2,1.4,1.6,0.1,0.2,0.0,0.1,1.2,1.9
Greg Monroe,27,11,0,9.5,1.7,3.5,0.5,0.0,0.0,,1.7,3.5,0.5,0.5,1.4,2.0,0.682,1.3,1.9,3.2,0.5,0.2,0.2,1.3,0.8,4.8
Guerschon Yabusele,22,12,0,4.0,0.1,0.8,0.111,0.0,0.5,0.0,0.1,0.3,0.33299999999999996,0.111,0.2,0.4,0.4,0.3,0.7,0.9,0.3,0.2,0.0,0.0,0.8,0.3
Abdel Nader,24,11,0,3.0,0.5,1.4,0.33299999999999996,0.0,0.4,0.0,0.5,1.0,0.455,0.33299999999999996,0.2,0.4,0.5,0.1,0.2,0.3,0.3,0.1,0.1,0.2,0.2,1.1
