Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,7,2161,DAL,Dallas Mavericks,22.0,NBA,PF,10,10,399,69,163,0.42,13,46,0.28,56,117,0.48,0.46,83,94,0.88,14,67,81,14,11,8,14,37,234
2002,7,2161,DAL,Dallas Mavericks,23.0,NBA,C,8,8,357,73,164,0.44,16,28,0.57,57,136,0.42,0.49,65,74,0.88,17,88,105,18,16,6,22,27,227
2003,7,2161,DAL,Dallas Mavericks,24.0,NBA,PF,17,17,722,150,313,0.48,27,61,0.44,123,252,0.49,0.52,103,113,0.91,15,181,196,37,21,16,40,52,430
2004,7,2161,DAL,Dallas Mavericks,25.0,NBA,C,5,5,212,45,100,0.45,7,15,0.47,38,85,0.45,0.48,36,42,0.86,13,46,59,7,7,13,6,16,133
2005,7,2161,DAL,Dallas Mavericks,26.0,NBA,PF,13,13,551,103,256,0.4,10,30,0.33,93,226,0.41,0.42,92,111,0.83,25,106,131,43,18,21,33,42,308
2006,7,2161,DAL,Dallas Mavericks,27.0,NBA,PF,23,23,983,196,419,0.47,23,67,0.34,173,352,0.49,0.5,205,229,0.9,47,221,268,67,25,14,49,64,620
2007,7,2161,DAL,Dallas Mavericks,28.0,NBA,PF,6,6,239,36,94,0.38,4,19,0.21,32,75,0.43,0.4,42,50,0.84,25,43,68,14,11,8,14,20,118
2008,7,2161,DAL,Dallas Mavericks,29.0,NBA,PF,5,5,211,43,91,0.47,6,18,0.33,37,73,0.51,0.5,42,52,0.81,10,50,60,20,1,7,10,13,134
2009,7,2161,DAL,Dallas Mavericks,30.0,NBA,PF,10,10,394,88,170,0.52,6,21,0.29,82,149,0.55,0.54,86,93,0.92,12,89,101,31,9,8,23,21,268
2010,7,2161,DAL,Dallas Mavericks,31.0,NBA,PF,6,6,233,58,106,0.55,4,7,0.57,54,99,0.55,0.57,40,42,0.95,7,42,49,18,5,4,10,15,160
2011,7,2161,DAL,Dallas Mavericks,32.0,NBA,PF,21,21,826,192,396,0.48,23,50,0.46,169,346,0.49,0.51,175,186,0.94,12,159,171,53,12,13,65,46,582
2012,7,2161,DAL,Dallas Mavericks,33.0,NBA,PF,4,4,154,34,77,0.44,1,6,0.17,33,71,0.46,0.45,38,42,0.9,3,22,25,7,3,0,10,9,107
2014,7,2161,DAL,Dallas Mavericks,35.0,NBA,PF,7,7,263,54,126,0.43,1,12,0.08,53,114,0.46,0.43,25,31,0.81,5,51,56,11,6,6,15,20,134
2015,7,2161,DAL,Dallas Mavericks,36.0,NBA,PF,5,5,181,38,84,0.45,4,17,0.24,34,67,0.51,0.48,26,28,0.93,4,48,52,12,2,2,10,16,106
2016,7,2161,DAL,Dallas Mavericks,37.0,NBA,PF,5,5,170,41,83,0.49,4,11,0.36,37,72,0.51,0.52,16,17,0.94,3,21,24,8,2,3,7,9,102
