Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1984,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,22.0,NBA,PG,82.0,1.0,1712.0,5.7,12.8,0.44,0.1,0.7,0.12,5.6,12.0,0.46,1.9,2.8,0.67,1.5,3.4,4.9,6.8,2.7,0.6,3.1,4.1,13.3,97.0,109.0
1985,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,23.0,NBA,PG,82.0,1.0,2218.0,7.2,13.9,0.52,0.5,1.3,0.34,6.7,12.5,0.54,2.4,3.4,0.72,1.0,3.3,4.4,7.9,3.2,0.8,2.7,4.2,17.3,113.0,107.0
1986,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,24.0,NBA,PG,79.0,39.0,2150.0,8.5,15.9,0.53,0.3,1.1,0.24,8.3,14.8,0.56,3.7,5.0,0.75,1.6,3.3,4.9,9.1,3.3,0.5,3.1,3.6,21.0,116.0,109.0
1987,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,25.0,NBA,PG,77.0,76.0,2556.0,9.3,18.6,0.5,1.4,4.0,0.36,7.9,14.6,0.54,3.0,4.4,0.68,1.0,2.8,3.7,11.4,3.1,0.5,2.6,3.6,23.0,121.0,109.0
1988,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,26.0,NBA,PG,82.0,82.0,3032.0,8.7,19.0,0.46,1.0,3.1,0.31,7.8,15.9,0.49,4.3,5.6,0.76,1.2,2.9,4.0,10.3,2.7,0.6,3.1,2.7,22.7,115.0,108.0
1989,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,27.0,NBA,PG,81.0,81.0,2968.0,9.1,19.0,0.48,1.7,4.7,0.36,7.4,14.3,0.52,3.9,4.8,0.81,0.8,3.1,3.8,9.6,2.9,0.7,3.5,3.7,23.7,113.0,109.0
1990,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,28.0,NBA,PG,82.0,82.0,3007.0,9.6,19.6,0.49,1.5,4.1,0.37,8.1,15.6,0.52,4.2,5.3,0.79,0.9,3.2,4.1,10.3,3.2,0.4,3.5,3.8,24.9,115.0,107.0
1991,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,29.0,NBA,PG,77.0,77.0,2879.0,10.1,21.7,0.47,1.6,4.4,0.36,8.6,17.4,0.49,5.1,6.9,0.73,1.0,3.1,4.1,9.7,2.6,0.2,3.1,3.9,26.9,113.0,111.0
1992,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,30.0,NBA,PG,65.0,64.0,2252.0,10.1,22.8,0.44,1.3,4.2,0.31,8.8,18.6,0.47,4.5,5.9,0.76,1.1,2.7,3.8,8.4,2.3,0.4,3.5,3.4,26.0,107.0,112.0
1993,7,1190,DAL,Dallas Mavericks,Derek Harper,1961-10-13,31.0,NBA,SG,62.0,60.0,2108.0,9.0,21.5,0.42,2.3,5.9,0.39,6.7,15.6,0.43,5.5,7.2,0.76,1.0,1.9,2.8,7.6,1.8,0.4,3.1,3.3,25.8,109.0,117.0
1994,31,1190,TOT,Total After Trade,Derek Harper,1961-10-13,32.0,NBA,PG,82.0,55.0,2204.0,7.1,17.3,0.41,1.7,4.7,0.36,5.4,12.6,0.42,2.6,3.8,0.69,0.5,2.8,3.3,7.8,2.9,0.2,3.1,3.8,18.4,102.0,104.0
