Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,5,CHI,Charlotte Bobcats,Scottie Pippen,26,82,3164,21.5,0.56,0.06,0.32,6.9,15.8,11.5,25.8,2.5,1.8,14.0,24.6,7.1,5.5,12.7,0.19,4.1,2.0,6.1,6.4
1992,5,CHI,Charlotte Bobcats,Michael Jordan,28,80,3102,27.7,0.58,0.06,0.32,3.5,15.3,9.5,25.7,3.0,1.5,8.8,31.7,12.1,5.6,17.7,0.27,7.2,2.5,9.7,9.2
1992,5,CHI,Charlotte Bobcats,Horace Grant,26,81,2859,20.6,0.62,0.0,0.4,14.3,18.2,16.3,10.0,1.8,2.9,9.5,15.5,9.1,5.0,14.1,0.24,3.9,1.4,5.3,5.2
1992,5,CHI,Charlotte Bobcats,John Paxson,31,79,1946,10.9,0.55,0.09,0.08,1.3,4.3,2.9,15.7,1.3,0.3,8.0,12.1,3.0,1.7,4.7,0.12,-1.0,0.3,-0.8,0.6
1992,5,CHI,Charlotte Bobcats,B.J. Armstrong,24,82,1875,14.1,0.54,0.12,0.18,1.2,7.6,4.5,19.2,1.2,0.2,11.1,19.5,2.7,1.8,4.6,0.12,0.2,-0.8,-0.6,0.7
1992,5,CHI,Charlotte Bobcats,Bill Cartwright,34,64,1471,10.9,0.5,0.0,0.36,7.5,17.7,12.7,7.6,0.8,0.6,12.7,17.3,0.6,1.9,2.5,0.08,-2.3,-0.9,-3.2,-0.4
1992,5,CHI,Charlotte Bobcats,Stacey King,25,79,1268,13.4,0.56,0.01,0.37,8.1,10.5,9.3,8.1,0.8,1.2,13.3,19.4,1.7,1.4,3.1,0.12,-0.6,-0.9,-1.5,0.1
1992,5,CHI,Charlotte Bobcats,Cliff Levingston,31,79,1020,13.1,0.53,0.02,0.38,12.7,13.0,12.9,8.1,1.3,2.8,12.5,14.2,1.5,1.5,2.9,0.14,-0.8,0.7,-0.1,0.5
1992,5,CHI,Charlotte Bobcats,Will Perdue,26,77,1007,14.2,0.55,0.01,0.33,12.7,22.8,17.9,10.3,0.8,2.7,18.5,16.7,0.8,1.7,2.5,0.12,-1.4,0.5,-0.9,0.3
1992,5,CHI,Charlotte Bobcats,Bob Hansen,31,66,769,5.8,0.46,0.15,0.13,2.3,8.5,5.5,10.8,1.7,0.2,13.5,11.6,0.0,0.9,0.9,0.05,-5.1,1.0,-4.1,-0.4
1992,5,CHI,Charlotte Bobcats,Scott Williams,23,63,690,14.6,0.52,0.02,0.43,15.5,25.6,20.7,9.1,1.0,3.3,14.6,15.0,1.0,1.3,2.3,0.16,-1.6,1.0,-0.6,0.3
1992,5,CHI,Charlotte Bobcats,Craig Hodges,31,56,555,10.4,0.48,0.4,0.07,1.5,3.5,2.5,13.0,1.3,0.1,8.1,21.1,0.3,0.5,0.8,0.07,-1.2,-1.9,-3.1,-0.2
1992,5,CHI,Charlotte Bobcats,Mark Randall,24,15,67,8.7,0.51,0.09,0.36,7.1,8.4,7.8,13.6,0.0,0.0,19.0,20.3,0.0,0.0,0.0,0.04,-3.2,-1.6,-4.9,0.0
1992,5,CHI,Charlotte Bobcats,Rory Sparrow,33,4,18,-5.5,0.19,0.25,0.0,0.0,6.3,3.2,25.7,0.0,0.0,20.0,24.0,-0.1,0.0,-0.1,-0.26,-10.7,-6.1,-16.8,-0.1
1992,5,CHI,Charlotte Bobcats,Dennis Hopson,26,2,10,5.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,8.6,0.0,0.0,0.0,0.1,-6.6,3.3,-3.3,0.0
1992,5,CHI,Charlotte Bobcats,Chuck Nevitt,32,4,9,-13.6,0.33,0.0,0.0,0.0,12.5,6.4,13.8,0.0,0.0,50.0,28.8,-0.1,0.0,-0.1,-0.47,-20.8,-1.8,-22.6,0.0
