Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,7,1432,DAL,Dallas Mavericks,27.0,NBA,SF,5.0,109.0,22.1,0.51,0.14,0.26,11.9,9.9,11.0,3.3,2.3,1.3,7.3,25.1,0.4,0.1,0.4,0.18,2.6,-0.5,2.1,0.1
2005,30,1432,WAS,Washington Wizards,28.0,NBA,PF,10.0,380.0,14.5,0.52,0.21,0.2,4.5,14.0,9.1,5.9,0.9,0.9,8.3,21.8,0.4,0.2,0.6,0.08,2.2,-2.2,0.0,0.2
2006,30,1432,WAS,Washington Wizards,29.0,NBA,SF,6.0,253.0,15.2,0.52,0.32,0.27,4.1,16.5,10.1,13.0,1.3,0.6,9.0,22.5,0.3,0.2,0.5,0.1,1.2,-0.9,0.2,0.1
2007,30,1432,WAS,Washington Wizards,30.0,NBA,PF,4.0,173.0,26.5,0.56,0.25,0.27,7.7,18.6,12.7,6.7,0.6,1.8,5.7,33.5,0.5,0.0,0.5,0.14,6.8,-1.5,5.2,0.3
2008,30,1432,WAS,Washington Wizards,31.0,NBA,PF,6.0,237.0,16.6,0.47,0.26,0.29,9.3,26.3,17.7,5.0,1.8,2.9,8.5,23.9,0.0,0.4,0.3,0.07,1.8,-0.6,1.2,0.2
2010,6,1432,CLE,Cleveland Cavaliers,33.0,NBA,PF,11.0,375.0,14.5,0.54,0.28,0.3,5.3,20.2,12.9,6.7,1.0,2.1,10.4,21.5,0.2,0.5,0.7,0.09,-0.1,-0.1,-0.2,0.2
2013,14,1432,LAL,Los Angeles Lakers,36.0,NBA,PF,4.0,79.0,10.0,0.57,0.52,0.26,1.4,9.1,5.2,2.1,0.7,1.8,10.5,17.0,0.0,0.0,0.0,0.02,-1.1,-1.1,-2.3,0.0
