Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
12,683,Dale Davis,"March 25, 1969",1081.0,819.0,28786.0,3402.0,6411.0,0.53,0.0,8.0,0,3402.0,6403.0,0.53,0.53,1443.0,2604.0,0.55,3199.0,5052.0,8251.0,961.0,671.0,1241.0,1042.0,2837.0,8247.0,0
