Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,29,2757,UTA,Utah Jazz,DeShawn Stevenson,1981-04-03,19.0,NBA,SG,40.0,293.0,4.3,0.41,0.13,0.42,3.9,7.9,5.9,9.6,1.8,0.6,20.6,21.3,-0.6,0.2,-0.4,-0.07,-6.0,-1.7,-7.7,-0.4
2002,29,2757,UTA,Utah Jazz,DeShawn Stevenson,1981-04-03,20.0,NBA,SG,67.0,1134.0,8.2,0.41,0.07,0.14,4.6,9.3,7.0,17.1,1.4,1.7,14.7,18.4,-0.9,0.7,-0.2,-0.01,-2.9,-0.9,-3.9,-0.5
2003,29,2757,UTA,Utah Jazz,DeShawn Stevenson,1981-04-03,21.0,NBA,SG,61.0,760.0,8.2,0.44,0.04,0.24,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22.0,-0.7,0.6,-0.1,-0.01,-4.0,-1.6,-5.6,-0.7
2004,31,2757,TOT,Total After Trade,DeShawn Stevenson,1981-04-03,22.0,NBA,"SF,SG",80.0,2444.0,11.6,0.47,0.08,0.23,3.8,10.9,7.3,11.9,1.2,0.6,11.1,20.4,0.8,0.7,1.5,0.03,-1.3,-1.7,-3.0,-0.6
2004,29,2757,UTA,Utah Jazz,DeShawn Stevenson,1981-04-03,22.0,NBA,SG,54.0,1511.0,12.2,0.48,0.05,0.23,3.5,11.3,7.3,12.0,1.0,0.9,11.0,22.3,0.6,0.8,1.5,0.05,-0.9,-1.5,-2.4,-0.2
2004,22,2757,ORL,Orlando Magic,DeShawn Stevenson,1981-04-03,22.0,NBA,SF,26.0,933.0,10.5,0.46,0.14,0.25,4.3,10.4,7.3,11.6,1.4,0.1,11.2,17.3,0.2,-0.2,0.0,0.0,-2.0,-2.0,-3.9,-0.5
2005,22,2757,ORL,Orlando Magic,DeShawn Stevenson,1981-04-03,23.0,NBA,SG,55.0,1089.0,9.3,0.46,0.16,0.24,4.0,6.5,5.2,10.4,0.7,0.6,10.8,21.1,-0.4,0.3,-0.1,-0.01,-2.3,-2.5,-4.8,-0.8
2006,22,2757,ORL,Orlando Magic,DeShawn Stevenson,1981-04-03,24.0,NBA,SG,82.0,2648.0,10.9,0.51,0.02,0.31,2.8,8.3,5.6,10.1,1.2,0.5,12.2,18.1,1.2,1.3,2.4,0.04,-1.8,-0.8,-2.5,-0.3
2007,30,2757,WAS,Washington Wizards,DeShawn Stevenson,1981-04-03,25.0,NBA,SG,82.0,2419.0,12.9,0.54,0.24,0.29,2.5,7.9,5.1,14.3,1.4,0.6,12.3,17.6,2.7,0.3,3.1,0.06,0.1,-1.4,-1.3,0.4
2008,30,2757,WAS,Washington Wizards,DeShawn Stevenson,1981-04-03,26.0,NBA,SG,82.0,2564.0,12.6,0.53,0.53,0.25,1.6,9.3,5.4,15.5,1.4,0.5,10.5,17.4,3.2,0.9,4.1,0.08,0.9,-1.0,-0.2,1.2
2009,30,2757,WAS,Washington Wizards,DeShawn Stevenson,1981-04-03,27.0,NBA,SG,32.0,886.0,6.9,0.41,0.56,0.26,1.4,8.9,5.0,16.3,1.3,0.2,11.1,14.9,-0.6,0.0,-0.6,-0.03,-3.2,-1.5,-4.7,-0.6
2010,31,2757,TOT,Total After Trade,DeShawn Stevenson,1981-04-03,28.0,NBA,SG,64.0,883.0,3.3,0.38,0.53,0.22,1.4,10.5,5.9,8.9,0.9,0.5,14.4,10.7,-0.9,0.5,-0.4,-0.02,-5.2,-0.4,-5.6,-0.8
2010,30,2757,WAS,Washington Wizards,DeShawn Stevenson,1981-04-03,28.0,NBA,SG,40.0,616.0,3.3,0.38,0.6,0.24,1.3,11.0,6.1,10.0,0.9,0.6,17.4,10.2,-0.6,0.3,-0.3,-0.02,-4.9,-0.1,-5.0,-0.5
2010,7,2757,DAL,Dallas Mavericks,DeShawn Stevenson,1981-04-03,28.0,NBA,SG,24.0,267.0,3.2,0.38,0.42,0.17,1.7,9.3,5.6,6.2,1.0,0.3,8.5,12.1,-0.3,0.2,-0.1,-0.02,-5.9,-1.0,-6.9,-0.3
2011,7,2757,DAL,Dallas Mavericks,DeShawn Stevenson,1981-04-03,29.0,NBA,SG,72.0,1158.0,9.8,0.55,0.76,0.13,2.1,8.4,5.4,10.0,1.0,0.3,11.2,15.9,0.8,1.0,1.8,0.07,-0.1,-0.3,-0.4,0.5
2012,3,2757,NJN,New Jersey Nets,DeShawn Stevenson,1981-04-03,30.0,NBA,SF,51.0,960.0,4.3,0.41,0.84,0.09,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,-0.3,0.1,-0.3,-0.01,-3.9,-0.6,-4.4,-0.6
2013,1,2757,ATL,Atlanta Hawks,DeShawn Stevenson,1981-04-03,31.0,NBA,SG,56.0,1158.0,8.1,0.52,0.8,0.09,1.8,10.1,6.0,6.5,1.3,0.4,7.8,11.8,0.5,0.9,1.5,0.06,-2.0,-0.4,-2.4,-0.1
