Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",19.0,NBA,C,60.0,1243.0,21.6,0.58,0.01,0.46,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.17,1.0,1.5,2.5,1.4
2014,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",20.0,NBA,C,81.0,2619.0,22.6,0.6,0.0,0.43,17.5,27.7,22.3,2.2,2.0,4.0,10.7,16.7,6.4,3.5,9.9,0.18,2.0,-0.6,1.4,2.3
2015,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",21.0,NBA,C,82.0,2502.0,21.4,0.5,0.0,0.38,18.3,30.1,24.0,3.9,1.5,4.8,9.7,22.0,3.4,4.3,7.7,0.15,0.6,-0.7,-0.1,1.2
2016,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",22.0,NBA,C,81.0,2666.0,21.2,0.5,0.01,0.55,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,2.0,5.5,7.4,0.13,0.8,0.3,1.1,2.0
2017,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",23.0,NBA,C,81.0,2409.0,20.9,0.52,0.01,0.39,15.1,36.2,25.2,6.0,2.6,3.1,12.5,22.4,1.4,5.3,6.7,0.13,0.1,0.8,1.0,1.8
2018,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",24.0,NBA,C,78.0,2625.0,22.9,0.56,0.01,0.45,16.4,36.4,26.2,14.3,2.2,4.3,15.9,21.2,4.6,5.7,10.3,0.19,1.5,1.7,3.2,3.4
2019,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",25.0,NBA,C,79.0,2647.0,23.4,0.56,0.04,0.39,16.8,34.7,25.4,7.2,2.5,4.4,12.4,22.9,4.1,5.9,10.0,0.18,1.3,0.8,2.1,2.7
2020,31,790,TOT,Total After Trade,Andre Drummond,"August 10, 1993",26.0,NBA,C,57.0,1879.0,22.0,0.55,0.04,0.38,14.9,37.5,26.0,13.6,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.11,-0.1,1.1,0.9,1.4
2020,9,790,DET,Detroit Pistons,Andre Drummond,"August 10, 1993",26.0,NBA,C,49.0,1654.0,22.1,0.55,0.03,0.38,15.3,38.2,26.6,14.0,2.9,4.2,18.0,25.5,0.7,3.3,4.0,0.12,0.0,1.2,1.1,1.3
2020,6,790,CLE,Cleveland Cavaliers,Andre Drummond,"August 10, 1993",26.0,NBA,C,8.0,225.0,21.1,0.57,0.13,0.37,11.7,32.4,22.0,10.8,2.6,4.2,19.2,28.7,-0.1,0.3,0.3,0.05,-0.9,0.4,-0.4,0.1
2021,6,790,CLE,Cleveland Cavaliers,Andre Drummond,"August 10, 1993",27.0,NBA,C,22.0,653.0,21.8,0.51,0.02,0.34,15.0,38.5,26.4,16.4,2.6,3.8,15.6,31.9,-0.4,1.4,1.0,0.07,-0.3,0.5,0.1,0.4
