Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,11,361,HOU,Houston Rockets,23.0,NBA,PG,51.0,0.0,608.0,93.0,225.0,0.41,36.0,109.0,0.33,57.0,116.0,0.49,0.49,42.0,49.0,0.86,13.0,43.0,56.0,87.0,13.0,5.0,44.0,69.0,264.0
2009,11,361,HOU,Houston Rockets,24.0,NBA,PG,80.0,35.0,1998.0,316.0,783.0,0.4,113.0,309.0,0.37,203.0,474.0,0.43,0.48,149.0,172.0,0.87,33.0,124.0,157.0,238.0,46.0,8.0,125.0,152.0,894.0
2010,11,361,HOU,Houston Rockets,25.0,NBA,PG,82.0,82.0,2919.0,575.0,1331.0,0.43,209.0,525.0,0.4,366.0,806.0,0.45,0.51,245.0,298.0,0.82,54.0,161.0,215.0,434.0,69.0,14.0,232.0,199.0,1604.0
2011,31,361,TOT,Total After Trade,26.0,NBA,PG,59.0,12.0,1284.0,220.0,587.0,0.38,70.0,236.0,0.3,150.0,351.0,0.43,0.43,124.0,140.0,0.89,20.0,58.0,78.0,233.0,34.0,3.0,99.0,115.0,634.0
2011,11,361,HOU,Houston Rockets,26.0,NBA,PG,34.0,7.0,811.0,134.0,387.0,0.35,48.0,169.0,0.28,86.0,218.0,0.39,0.41,78.0,83.0,0.94,11.0,40.0,51.0,129.0,21.0,2.0,55.0,69.0,394.0
2011,24,361,PHO,Phoenix Suns,26.0,NBA,PG,25.0,5.0,473.0,86.0,200.0,0.43,22.0,67.0,0.33,64.0,133.0,0.48,0.48,46.0,57.0,0.81,9.0,18.0,27.0,104.0,13.0,1.0,44.0,46.0,240.0
2013,31,361,TOT,Total After Trade,28.0,NBA,PG,53.0,20.0,997.0,143.0,316.0,0.45,50.0,134.0,0.37,93.0,182.0,0.51,0.53,40.0,52.0,0.77,13.0,67.0,80.0,114.0,30.0,10.0,67.0,94.0,376.0
2013,26,361,SAC,Sacramento Kings,28.0,NBA,PG,46.0,20.0,959.0,139.0,303.0,0.46,48.0,127.0,0.38,91.0,176.0,0.52,0.54,40.0,52.0,0.77,12.0,66.0,78.0,108.0,29.0,7.0,63.0,89.0,366.0
2013,11,361,HOU,Houston Rockets,28.0,NBA,PG,7.0,0.0,38.0,4.0,13.0,0.31,2.0,7.0,0.29,2.0,6.0,0.33,0.38,0.0,0.0,,1.0,1.0,2.0,6.0,1.0,3.0,4.0,5.0,10.0
2014,31,361,TOT,Total After Trade,29.0,NBA,PG,72.0,12.0,1557.0,233.0,581.0,0.4,96.0,248.0,0.39,137.0,333.0,0.41,0.48,83.0,95.0,0.87,43.0,97.0,140.0,233.0,52.0,13.0,117.0,146.0,645.0
2014,11,361,HOU,Houston Rockets,29.0,NBA,PG,43.0,0.0,716.0,104.0,263.0,0.4,54.0,132.0,0.41,50.0,131.0,0.38,0.5,37.0,44.0,0.84,23.0,39.0,62.0,83.0,25.0,6.0,51.0,76.0,299.0
2014,8,361,DEN,Denver Nuggets,29.0,NBA,PG,29.0,12.0,841.0,129.0,318.0,0.41,42.0,116.0,0.36,87.0,202.0,0.43,0.47,46.0,51.0,0.9,20.0,58.0,78.0,150.0,27.0,7.0,66.0,70.0,346.0
2015,5,361,CHI,Chicago Bulls,30.0,NBA,PG,82.0,21.0,1885.0,344.0,817.0,0.42,121.0,313.0,0.39,223.0,504.0,0.44,0.5,145.0,174.0,0.83,32.0,134.0,166.0,261.0,54.0,15.0,157.0,189.0,954.0
2016,5,361,CHI,Chicago Bulls,31.0,NBA,PG,69.0,0.0,1108.0,188.0,469.0,0.4,66.0,185.0,0.36,122.0,284.0,0.43,0.47,49.0,64.0,0.77,21.0,80.0,101.0,180.0,30.0,10.0,82.0,132.0,491.0
2017,12,361,IND,Indiana Pacers,32.0,NBA,PG,65.0,0.0,894.0,121.0,300.0,0.4,48.0,128.0,0.38,73.0,172.0,0.42,0.48,32.0,40.0,0.8,18.0,51.0,69.0,125.0,25.0,9.0,66.0,93.0,322.0
2018,18,361,MIN,Minnesota Timberwolves,33.0,NBA,PG,32.0,1.0,189.0,28.0,69.0,0.41,11.0,31.0,0.36,17.0,38.0,0.45,0.49,8.0,11.0,0.73,7.0,10.0,17.0,20.0,6.0,0.0,11.0,28.0,75.0
