Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,20.0,TOR,NBA,SG,77.0,65.0,1664.0,7.9,15.9,0.498,0.1,0.5,0.25,7.8,15.4,0.506,4.6,6.0,0.763,2.0,4.9,6.9,1.6,1.3,0.6,1.9,5.5,20.5,,110.0,115.0
2011,21.0,TOR,NBA,SG,82.0,82.0,2851.0,9.8,20.9,0.467,0.1,0.9,0.096,9.7,20.0,0.485,5.9,7.3,0.813,1.4,4.4,5.7,2.7,1.5,0.6,2.6,3.9,25.6,,106.0,115.0
2012,22.0,TOR,NBA,SG,63.0,63.0,2206.0,9.3,22.0,0.422,0.6,2.2,0.261,8.7,19.8,0.44,6.5,8.1,0.81,1.0,4.2,5.1,3.1,1.2,0.4,3.0,3.9,25.7,,100.0,108.0
2013,23.0,TOR,NBA,SG,82.0,82.0,3013.0,9.7,21.7,0.445,0.6,2.1,0.283,9.1,19.6,0.463,6.3,7.5,0.831,0.8,4.8,5.6,3.6,1.3,0.4,2.7,3.0,26.2,,105.0,110.0
2014,24.0,TOR,NBA,SG,79.0,79.0,3017.0,10.5,24.4,0.429,1.1,3.6,0.305,9.4,20.7,0.451,9.0,10.9,0.824,0.9,5.1,5.9,5.4,1.5,0.5,3.0,3.4,31.0,,110.0,107.0
2015,25.0,TOR,NBA,SG,60.0,60.0,2100.0,10.1,24.4,0.413,0.6,2.2,0.284,9.5,22.2,0.426,8.9,10.7,0.832,1.0,5.8,6.8,5.2,1.8,0.3,3.4,3.0,29.6,,104.0,109.0
2016,26.0,TOR,NBA,SG,78.0,78.0,2804.0,11.3,25.4,0.446,0.9,2.6,0.338,10.4,22.8,0.458,10.2,12.0,0.85,1.2,5.3,6.4,5.8,1.5,0.4,3.2,3.1,33.7,,113.0,108.0
2017,27.0,TOR,NBA,SG,74.0,74.0,2620.0,13.9,29.9,0.467,0.6,2.4,0.266,13.3,27.5,0.484,10.5,12.5,0.842,1.4,6.1,7.5,5.6,1.5,0.3,3.5,2.6,39.1,,113.0,110.0
2018,28.0,TOR,NBA,SG,80.0,80.0,2711.0,11.7,25.7,0.456,1.6,5.2,0.31,10.1,20.5,0.494,8.4,10.2,0.825,1.1,4.7,5.7,7.6,1.5,0.4,3.2,2.7,33.5,,114.0,109.0
2019,29.0,SAS,NBA,SG,77.0,77.0,2688.0,11.5,23.9,0.481,0.1,0.8,0.156,11.3,23.0,0.492,6.6,8.0,0.83,1.0,7.4,8.4,8.6,1.6,0.7,3.6,3.2,29.7,,110.0,111.0
2020,30.0,SAS,NBA,SF,68.0,68.0,2316.0,11.5,21.6,0.531,0.2,0.7,0.257,11.3,20.9,0.54,7.9,9.3,0.845,0.9,6.8,7.7,7.8,1.4,0.4,3.4,3.7,31.0,,118.0,115.0
2021,31.0,SAS,NBA,SF,9.0,9.0,310.0,10.0,20.4,0.489,1.4,3.5,0.391,8.6,16.9,0.509,8.0,9.2,0.867,0.9,6.8,7.7,9.7,1.2,0.9,1.8,3.1,29.3,,126.0,111.0
