Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,7,1557,DAL,Dallas Mavericks,23.0,NBA,PF,81.0,47.0,1773.0,4.0,8.3,0.48,0.0,0.0,0.0,4.0,8.2,0.48,1.6,2.2,0.73,6.1,6.2,12.3,2.0,1.2,0.6,1.9,5.0,9.5
1995,7,1557,DAL,Dallas Mavericks,24.0,NBA,PF,80.0,80.0,2385.0,5.6,12.7,0.44,0.0,0.2,0.08,5.6,12.5,0.45,1.2,1.9,0.64,5.0,7.8,12.7,2.5,0.5,0.4,1.9,4.0,12.5
1996,7,1557,DAL,Dallas Mavericks,25.0,NBA,PF,68.0,68.0,2322.0,5.1,11.4,0.45,0.2,0.6,0.36,4.9,10.8,0.45,1.6,2.1,0.77,4.0,7.4,11.4,2.0,0.8,0.4,1.7,4.1,11.9
1997,28,1557,TOR,Toronto Raptors,26.0,NBA,PF,79.0,61.0,2421.0,3.8,8.0,0.48,0.0,0.2,0.08,3.8,7.8,0.49,1.5,1.8,0.82,4.0,6.1,10.1,1.2,0.9,0.6,1.7,4.0,9.2
1998,28,1557,TOR,Toronto Raptors,27.0,NBA,PF,14.0,4.0,352.0,5.3,13.0,0.41,0.2,0.3,0.67,5.1,12.7,0.4,1.4,1.9,0.74,5.1,5.3,10.4,1.8,1.0,0.3,1.6,4.0,12.3
1999,2,1557,BOS,Boston Celtics,28.0,NBA,PF,18.0,2.0,206.0,3.5,8.9,0.39,0.0,0.2,0.0,3.5,8.7,0.4,2.4,3.0,0.82,4.9,4.2,9.1,2.6,0.9,0.0,1.2,5.4,9.4
2001,30,1557,WAS,Washington Wizards,30.0,NBA,PF,45.0,1.0,638.0,3.4,8.6,0.39,0.1,0.3,0.17,3.3,8.3,0.4,2.3,3.1,0.74,4.7,7.7,12.4,1.7,1.1,0.5,1.2,5.4,9.1
2002,30,1557,WAS,Washington Wizards,31.0,NBA,PF,79.0,40.0,1920.0,4.2,9.5,0.44,0.1,0.2,0.36,4.1,9.3,0.44,2.0,2.4,0.82,4.4,6.5,10.8,2.4,0.9,0.4,1.6,3.9,10.4
2003,7,1557,DAL,Dallas Mavericks,32.0,NBA,PF,26.0,0.0,222.0,3.9,10.1,0.39,0.0,0.0,,3.9,10.1,0.39,0.8,1.8,0.46,4.7,4.9,9.6,1.3,0.8,0.2,2.4,5.0,8.6
2004,10,1557,GSW,Golden State Warriors,33.0,NBA,PF,5.0,0.0,10.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,3.6,0.0,3.6,0.0,0.0,0.0,0.0,7.2,0.0
