SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984 - 85,MIL,82,19805,43.3,88.2,0.491,1.1,3.6,0.303,42.2,84.6,0.499,22.8,30.1,0.757,15.3,28.6,43.9,26.3,8.4,5.9,16.8,27.2,110.5
