Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2007,29,2002,UTA,Utah Jazz,21.0,NBA,PF,82.0,1.0,1472.0,7.4,14.2,0.52,0.0,0.1,0.33,7.4,14.1,0.53,5.0,7.4,0.67,6.5,8.5,15.1,2.2,2.4,2.6,3.3,8.4,19.9,,112.0,102.0
2008,29,2002,UTA,Utah Jazz,22.0,NBA,PF,82.0,2.0,1702.0,7.7,15.2,0.5,0.0,0.1,0.0,7.7,15.1,0.51,4.7,6.9,0.68,5.1,8.9,13.9,2.5,2.2,2.2,2.6,8.1,20.0,,112.0,103.0
2009,29,2002,UTA,Utah Jazz,23.0,NBA,PF,76.0,38.0,2290.0,9.0,16.9,0.53,0.0,0.1,0.0,9.0,16.8,0.54,5.1,7.3,0.7,5.6,9.1,14.7,3.1,1.8,1.6,2.9,6.5,23.1,,116.0,105.0
2010,29,2002,UTA,Utah Jazz,24.0,NBA,PF,82.0,8.0,2277.0,8.7,16.1,0.54,0.0,0.2,0.11,8.6,15.9,0.54,4.1,5.9,0.69,4.2,8.4,12.6,2.9,1.4,2.2,2.6,6.4,21.4,,113.0,103.0
2011,29,2002,UTA,Utah Jazz,25.0,NBA,PF,76.0,76.0,2605.0,10.6,20.0,0.53,0.2,0.5,0.39,10.4,19.5,0.54,5.2,6.8,0.76,3.3,8.4,11.7,3.8,2.1,1.4,2.9,5.5,26.6,,114.0,108.0
2012,29,2002,UTA,Utah Jazz,26.0,NBA,PF,64.0,62.0,2100.0,10.6,21.5,0.5,0.2,0.8,0.23,10.5,20.7,0.5,5.0,6.4,0.79,4.5,9.6,14.1,3.7,2.9,1.3,2.8,5.5,26.5,,113.0,102.0
2013,29,2002,UTA,Utah Jazz,27.0,NBA,PF,78.0,78.0,2375.0,9.5,19.4,0.49,0.3,0.9,0.33,9.2,18.6,0.5,5.9,7.9,0.74,3.9,8.4,12.3,4.5,2.3,1.8,3.1,5.2,25.2,,112.0,104.0
2014,1,2002,ATL,Atlanta Hawks,28.0,NBA,PF,74.0,73.0,2482.0,9.9,21.4,0.46,1.6,4.3,0.36,8.3,17.1,0.49,5.8,8.0,0.73,3.1,9.7,12.8,4.7,2.6,1.6,3.8,4.3,27.1,,105.0,102.0
2015,1,2002,ATL,Atlanta Hawks,29.0,NBA,PF,73.0,73.0,2390.0,9.5,19.9,0.48,1.6,4.6,0.36,7.8,15.3,0.51,5.5,7.2,0.76,3.0,9.2,12.2,4.8,2.8,1.5,3.5,4.3,26.0,,109.0,99.0
2016,1,2002,ATL,Atlanta Hawks,30.0,NBA,PF,81.0,81.0,2647.0,9.4,19.9,0.47,1.4,4.3,0.32,8.0,15.6,0.51,5.8,7.6,0.76,3.7,10.0,13.7,4.9,2.7,2.6,3.6,4.4,25.9,,108.0,96.0
2017,1,2002,ATL,Atlanta Hawks,31.0,NBA,PF,69.0,67.0,2343.0,9.0,20.4,0.44,1.6,5.1,0.31,7.5,15.4,0.49,6.5,8.5,0.77,2.3,8.9,11.2,5.3,1.9,1.3,3.3,3.9,26.2,,108.0,104.0
2018,8,2002,DEN,Denver Nuggets,32.0,NBA,PF,38.0,37.0,1143.0,8.8,18.9,0.46,1.7,4.9,0.34,7.1,14.0,0.51,4.9,7.0,0.7,2.8,7.8,10.6,4.6,1.7,1.9,3.2,4.3,24.1,,109.0,109.0
2019,8,2002,DEN,Denver Nuggets,33.0,NBA,PF,70.0,65.0,1895.0,8.3,17.2,0.48,1.5,4.1,0.36,6.8,13.1,0.52,4.7,6.5,0.73,4.0,9.1,13.1,3.7,2.2,1.4,2.5,4.7,22.9,,116.0,106.0
2020,8,2002,DEN,Denver Nuggets,34.0,NBA,PF,51.0,48.0,1240.0,8.4,17.5,0.48,2.2,4.9,0.44,6.3,12.5,0.5,4.6,5.6,0.82,3.9,7.8,11.7,3.3,1.8,1.2,2.8,6.0,23.6,,116.0,110.0
2021,8,2002,DEN,Denver Nuggets,35.0,NBA,PF,16.0,16.0,374.0,7.6,15.4,0.5,2.6,6.3,0.42,5.0,9.1,0.55,3.4,4.6,0.74,3.4,7.6,11.0,3.0,1.7,0.7,2.4,4.2,21.3,,120.0,111.0
