Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1995,22.0,TOT,NBA,PG,49.0,552.0,6.1,0.43,0.303,0.328,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,,-0.7,0.2,-0.5,-0.044,,-5.3,-1.4,-6.8,-0.7
1995,22.0,MIN,NBA,PG,34.0,496.0,6.6,0.461,0.305,0.381,2.5,7.8,5.2,24.6,1.9,0.8,25.5,15.2,,-0.5,0.2,-0.3,-0.029,,-5.3,-1.1,-6.5,-0.6
1995,22.0,SAS,NBA,PG,15.0,56.0,1.7,0.206,0.294,0.0,4.3,7.7,6.1,42.2,0.0,1.2,32.0,19.6,,-0.2,0.0,-0.2,-0.178,,-5.4,-4.2,-9.6,-0.1
1996,23.0,UTA,NBA,PG,65.0,961.0,9.3,0.52,0.256,0.318,2.9,7.0,5.0,22.3,1.6,0.3,21.8,16.8,,0.2,0.7,1.0,0.048,,-3.0,-0.4,-3.4,-0.3
1997,24.0,UTA,NBA,PG,82.0,1083.0,11.1,0.53,0.234,0.289,2.4,7.0,4.8,27.7,2.2,0.8,24.1,19.6,,0.1,1.1,1.2,0.052,,-2.0,-0.3,-2.3,-0.1
1998,25.0,UTA,NBA,PG,82.0,1726.0,13.6,0.541,0.227,0.287,1.9,9.5,6.0,32.1,1.7,0.6,21.5,20.0,,1.7,1.2,2.9,0.081,,0.3,-0.9,-0.6,0.6
1999,26.0,UTA,NBA,PG,50.0,1038.0,11.7,0.527,0.159,0.255,1.5,9.0,5.5,32.0,1.6,0.1,23.8,21.1,,0.2,1.1,1.3,0.061,,-1.9,-0.5,-2.4,-0.1
2001,28.0,DAL,NBA,SG,82.0,2426.0,11.7,0.507,0.399,0.187,1.1,7.8,4.5,18.2,2.1,0.4,12.3,15.6,,2.4,2.0,4.4,0.087,,-0.5,0.6,0.0,1.2
2002,29.0,NYK,NBA,PG,39.0,609.0,8.5,0.435,0.331,0.28,1.7,7.6,4.7,26.7,2.1,0.4,21.2,19.1,,-0.7,0.4,-0.3,-0.021,,-3.5,-0.6,-4.2,-0.3
2003,30.0,NYK,NBA,PG,82.0,2243.0,14.1,0.552,0.537,0.167,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,,3.5,1.0,4.5,0.097,,1.0,-0.6,0.4,1.3
2004,31.0,TOT,NBA,PG,67.0,1457.0,12.4,0.469,0.361,0.197,1.6,8.5,5.1,30.1,2.0,0.3,16.7,18.5,,0.9,0.8,1.7,0.055,,-0.9,-0.7,-1.5,0.2
2004,31.0,NYK,NBA,PG,33.0,730.0,13.5,0.505,0.421,0.178,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17.0,,0.9,0.6,1.5,0.096,,-0.3,0.3,0.1,0.4
2004,31.0,PHO,NBA,PG,34.0,727.0,11.2,0.441,0.313,0.213,2.0,7.9,4.9,25.5,1.9,0.2,15.0,19.9,,0.0,0.2,0.2,0.013,,-1.5,-1.6,-3.1,-0.2
2005,32.0,UTA,NBA,PG,74.0,1428.0,9.3,0.47,0.254,0.205,1.3,6.7,3.9,29.1,1.7,0.5,20.1,17.8,,-0.4,0.4,0.0,0.0,,-2.3,-1.6,-3.9,-0.7
2006,33.0,TOT,NBA,PG,32.0,394.0,9.2,0.445,0.408,0.233,0.9,8.7,4.9,25.6,1.4,0.4,15.6,15.4,,0.0,0.3,0.3,0.037,,-2.6,-0.2,-2.7,-0.1
2006,33.0,LAC,NBA,PG,13.0,112.0,7.2,0.265,0.235,0.0,1.1,12.9,7.3,31.0,1.4,0.0,15.0,8.3,,0.0,0.1,0.1,0.04,,-3.8,1.5,-2.3,0.0
2006,33.0,DEN,NBA,PG,19.0,282.0,10.0,0.476,0.442,0.279,0.8,7.0,3.9,23.4,1.4,0.5,15.7,18.2,,0.0,0.2,0.2,0.036,,-2.1,-0.8,-2.9,-0.1
