Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,20.0,DNR,ABA,C,84.0,,3808.0,986.0,1998.0,0.493,0.0,11.0,0.0,986.0,1987.0,0.496,0.493,547.0,705.0,0.776,533.0,1104.0,1637.0,190.0,,,253.0,221.0,2519.0
1970-71,21.0,SEA,NBA,PF,33.0,,1162.0,260.0,579.0,0.449,,,,260.0,579.0,0.449,0.449,160.0,218.0,0.734,,,396.0,48.0,,,,84.0,680.0
1971-72,22.0,SEA,NBA,PF,73.0,,3167.0,717.0,1557.0,0.461,,,,717.0,1557.0,0.461,0.461,480.0,586.0,0.819,,,926.0,148.0,,,,208.0,1914.0
1972-73,23.0,SEA,NBA,PF,77.0,,3259.0,889.0,1868.0,0.476,,,,889.0,1868.0,0.476,0.476,473.0,564.0,0.839,,,995.0,196.0,,,,213.0,2251.0
1973-74,24.0,SEA,NBA,PF,75.0,,3039.0,694.0,1520.0,0.457,,,,694.0,1520.0,0.457,0.457,373.0,458.0,0.814,318.0,689.0,1007.0,240.0,65.0,106.0,,198.0,1761.0
1974-75,25.0,SEA,NBA,PF,68.0,,2529.0,608.0,1325.0,0.459,,,,608.0,1325.0,0.459,0.459,309.0,381.0,0.811,198.0,432.0,630.0,137.0,54.0,108.0,,173.0,1525.0
1975-76,26.0,NYK,NBA,PF,78.0,,2892.0,605.0,1360.0,0.445,,,,605.0,1360.0,0.445,0.445,339.0,448.0,0.757,234.0,644.0,878.0,92.0,53.0,80.0,,255.0,1549.0
1976-77,27.0,NYK,NBA,PF,31.0,,1021.0,202.0,449.0,0.45,,,,202.0,449.0,0.45,0.45,109.0,131.0,0.832,77.0,203.0,280.0,50.0,14.0,29.0,,72.0,513.0
1977-78,28.0,NYK,NBA,PF,67.0,,1765.0,412.0,852.0,0.484,,,,412.0,852.0,0.484,0.484,96.0,135.0,0.711,141.0,301.0,442.0,126.0,37.0,72.0,140.0,188.0,920.0
1978-79,29.0,TOT,NBA,PF,68.0,,2361.0,595.0,1205.0,0.494,,,,595.0,1205.0,0.494,0.494,231.0,292.0,0.791,172.0,361.0,533.0,127.0,40.0,82.0,200.0,236.0,1421.0
1978-79,29.0,NYK,NBA,PF,34.0,,1023.0,249.0,509.0,0.489,,,,249.0,509.0,0.489,0.489,107.0,146.0,0.733,66.0,140.0,206.0,56.0,10.0,29.0,87.0,108.0,605.0
1978-79,29.0,NOJ,NBA,PF,34.0,,1338.0,346.0,696.0,0.497,,,,346.0,696.0,0.497,0.497,124.0,146.0,0.849,106.0,221.0,327.0,71.0,30.0,53.0,113.0,128.0,816.0
1979-80,30.0,LAL,NBA,PF,76.0,,1544.0,288.0,591.0,0.487,1.0,4.0,0.25,287.0,587.0,0.489,0.488,159.0,206.0,0.772,132.0,214.0,346.0,93.0,35.0,57.0,134.0,197.0,736.0
1981-82,32.0,WSB,NBA,PF,76.0,63.0,2086.0,395.0,829.0,0.476,0.0,3.0,0.0,395.0,826.0,0.478,0.476,219.0,260.0,0.842,144.0,278.0,422.0,64.0,45.0,68.0,175.0,249.0,1009.0
1982-83,33.0,WSB,NBA,PF,38.0,25.0,775.0,125.0,312.0,0.401,0.0,1.0,0.0,125.0,311.0,0.402,0.401,63.0,87.0,0.724,77.0,106.0,183.0,30.0,12.0,27.0,67.0,94.0,313.0
