Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,16,2703,MIA,Miami Heat,22.0,NBA,SG,61.0,59.0,29.6,4.9,10.7,0.45,0.7,2.0,0.32,4.2,8.7,0.49,0.48,1.6,2.1,0.75,1.3,1.8,3.1,4.6,1.0,0.3,2.5,2.7,12.0
1993,16,2703,MIA,Miami Heat,23.0,NBA,SG,48.0,43.0,33.5,5.8,12.9,0.45,1.1,2.8,0.4,4.7,10.1,0.46,0.49,3.2,4.1,0.79,1.2,2.9,4.1,5.6,1.0,0.3,2.7,3.1,16.0
1994,16,2703,MIA,Miami Heat,24.0,NBA,SG,78.0,77.0,35.6,6.3,13.8,0.46,1.2,3.4,0.35,5.1,10.4,0.49,0.5,3.5,4.2,0.84,2.0,2.5,4.5,5.1,1.1,0.4,2.6,2.8,17.3
1995,31,2703,TOT,Total After Trade,25.0,NBA,SG,80.0,61.0,33.3,5.4,12.6,0.43,1.7,5.2,0.33,3.6,7.4,0.49,0.49,3.9,4.6,0.84,1.3,2.2,3.5,3.4,0.8,0.4,1.9,2.8,16.3
1995,16,2703,MIA,Miami Heat,25.0,NBA,SG,2.0,2.0,31.0,5.5,14.5,0.38,1.0,6.0,0.17,4.5,8.5,0.53,0.41,8.5,11.0,0.77,2.0,1.0,3.0,3.5,1.0,0.5,2.0,4.5,20.5
1995,1,2703,ATL,Atlanta Hawks,25.0,NBA,SG,78.0,59.0,33.4,5.3,12.5,0.43,1.7,5.2,0.33,3.6,7.3,0.49,0.5,3.8,4.5,0.84,1.3,2.2,3.5,3.4,0.8,0.4,1.9,2.8,16.2
1996,1,2703,ATL,Atlanta Hawks,26.0,NBA,SG,80.0,80.0,35.7,6.2,14.3,0.43,1.8,5.3,0.33,4.4,9.0,0.49,0.49,4.0,4.8,0.83,1.6,2.5,4.1,2.8,0.9,0.2,1.9,2.6,18.1
1997,1,2703,ATL,Atlanta Hawks,27.0,NBA,SG,72.0,72.0,39.1,6.8,15.9,0.43,1.8,5.4,0.34,5.0,10.5,0.48,0.49,4.6,5.5,0.85,1.3,2.1,3.3,4.2,0.9,0.3,2.4,2.4,20.1
1998,1,2703,ATL,Atlanta Hawks,28.0,NBA,SG,73.0,73.0,39.1,6.7,15.1,0.44,1.3,3.8,0.35,5.4,11.3,0.48,0.49,5.3,6.2,0.86,1.8,2.4,4.2,4.0,1.0,0.4,2.4,3.0,20.1
1999,1,2703,ATL,Atlanta Hawks,29.0,NBA,SG,36.0,36.0,36.5,6.0,15.0,0.4,1.3,3.9,0.34,4.7,11.1,0.42,0.44,5.3,6.3,0.85,1.4,2.8,4.2,3.3,1.0,0.3,2.8,2.8,18.7
2001,25,2703,POR,Portland Trail Blazers,31.0,NBA,SG,81.0,36.0,31.4,4.4,9.7,0.46,1.0,2.8,0.34,3.5,6.9,0.5,0.5,3.8,4.3,0.89,1.1,2.3,3.4,2.6,0.6,0.3,1.7,2.5,13.6
2002,27,2703,SAS,San Antonio Spurs,32.0,NBA,SG,77.0,76.0,28.7,4.0,8.9,0.46,1.5,3.2,0.47,2.5,5.7,0.44,0.54,2.1,2.4,0.88,0.6,1.9,2.5,2.0,0.7,0.2,1.4,2.1,11.6
2003,27,2703,SAS,San Antonio Spurs,33.0,NBA,SG,53.0,18.0,19.5,2.1,5.5,0.39,0.7,2.2,0.33,1.4,3.3,0.43,0.46,1.8,2.2,0.83,0.4,1.5,1.9,1.3,0.5,0.2,0.8,1.5,6.8
2004,19,2703,NOH,New Orleans Hornets,34.0,NBA,SG,71.0,4.0,13.1,1.7,4.1,0.41,0.6,1.5,0.4,1.1,2.6,0.41,0.48,1.1,1.2,0.93,0.4,0.8,1.1,0.8,0.2,0.1,0.6,1.3,5.0
2005,31,2703,TOT,Total After Trade,35.0,NBA,SG,50.0,1.0,15.0,2.0,5.0,0.41,0.8,2.1,0.39,1.2,2.9,0.43,0.49,1.4,1.6,0.86,0.3,1.0,1.3,1.4,0.3,0.1,0.5,1.6,6.3
2005,4,2703,CHA,Charlotte Bobcats,35.0,NBA,SG,37.0,1.0,17.2,2.5,5.9,0.43,1.0,2.4,0.42,1.5,3.5,0.43,0.51,1.8,2.1,0.87,0.4,1.0,1.3,1.5,0.3,0.2,0.6,2.0,7.9
2005,16,2703,MIA,Miami Heat,35.0,NBA,SG,13.0,0.0,8.8,0.7,2.3,0.3,0.2,1.2,0.2,0.5,1.2,0.4,0.35,0.2,0.2,0.67,0.2,1.1,1.2,1.1,0.2,0.0,0.2,0.6,1.8
