Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2006,24,739,PHO,Phoenix Suns,23.0,NBA,PF,20.0,796.0,18.8,0.57,0.02,0.3,5.9,13.9,10.0,20.9,1.2,2.0,14.4,22.6,,1.4,0.4,1.8,0.11,,2.3,0.8,3.1,1.0
2007,24,739,PHO,Phoenix Suns,24.0,NBA,PF,10.0,235.0,11.4,0.5,0.1,0.25,6.8,8.9,7.9,18.4,1.5,0.7,20.6,15.9,,0.1,0.2,0.3,0.05,,-0.9,0.5,-0.4,0.1
2008,24,739,PHO,Phoenix Suns,25.0,NBA,PF,5.0,178.0,15.6,0.55,0.11,0.09,4.6,14.0,9.2,22.9,0.9,1.5,14.2,20.2,,0.2,0.2,0.4,0.1,,1.0,1.8,2.8,0.2
2010,4,739,CHA,Charlotte Bobcats,27.0,NBA,PF,4.0,152.0,7.4,0.52,0.32,0.07,6.0,11.0,8.5,18.8,0.4,2.4,29.4,13.3,,-0.1,0.0,-0.1,-0.03,,-1.6,-0.6,-2.2,0.0
2012,27,739,SAS,San Antonio Spurs,29.0,NBA,PF,14.0,346.0,14.5,0.59,0.26,0.11,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,,0.8,0.3,1.1,0.15,,1.7,1.7,3.4,0.5
2013,27,739,SAS,San Antonio Spurs,30.0,NBA,PF,16.0,273.0,10.1,0.54,0.24,0.26,3.5,13.0,8.4,15.0,0.8,0.8,17.8,12.7,,0.2,0.3,0.5,0.1,,-1.1,1.4,0.3,0.2
2014,27,739,SAS,San Antonio Spurs,31.0,NBA,PF,23.0,604.0,15.3,0.58,0.28,0.3,5.0,16.3,10.8,18.7,1.2,0.4,13.8,16.2,,1.1,0.8,2.0,0.16,,1.9,1.9,3.8,0.9
2015,27,739,SAS,San Antonio Spurs,32.0,NBA,PF,7.0,198.0,16.5,0.53,0.25,0.18,6.8,16.7,11.6,20.6,1.3,1.2,10.5,19.4,,0.4,0.2,0.5,0.13,,0.9,2.2,3.1,0.3
2016,27,739,SAS,San Antonio Spurs,33.0,NBA,PF,9.0,159.0,12.0,0.49,0.13,0.09,1.5,11.6,6.9,19.6,0.7,2.0,11.2,15.8,,0.1,0.2,0.3,0.08,,-0.5,0.7,0.1,0.1
2017,29,739,UTA,Utah Jazz,34.0,NBA,PF,11.0,203.0,11.9,0.6,0.29,0.21,1.8,10.7,6.2,17.4,1.8,1.8,21.1,15.6,,0.1,0.2,0.3,0.06,,-0.1,1.8,1.7,0.2
