Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2006,23.0,PHO,NBA,PF,20.0,796.0,18.8,0.571,0.024,0.304,5.9,13.9,10.0,20.9,1.2,2.0,14.4,22.6,,1.4,0.4,1.8,0.108,,2.3,0.8,3.1,1.0
2007,24.0,PHO,NBA,PF,10.0,235.0,11.4,0.503,0.102,0.254,6.8,8.9,7.9,18.4,1.5,0.7,20.6,15.9,,0.1,0.2,0.3,0.052,,-0.9,0.5,-0.4,0.1
2008,25.0,PHO,NBA,PF,5.0,178.0,15.6,0.548,0.109,0.094,4.6,14.0,9.2,22.9,0.9,1.5,14.2,20.2,,0.2,0.2,0.4,0.097,,1.0,1.8,2.8,0.2
2010,27.0,CHA,NBA,PF,4.0,152.0,7.4,0.519,0.321,0.071,6.0,11.0,8.5,18.8,0.4,2.4,29.4,13.3,,-0.1,0.0,-0.1,-0.028,,-1.6,-0.6,-2.2,0.0
2012,29.0,SAS,NBA,PF,14.0,346.0,14.5,0.592,0.257,0.114,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,,0.8,0.3,1.1,0.151,,1.7,1.7,3.4,0.5
2013,30.0,SAS,NBA,PF,16.0,273.0,10.1,0.54,0.241,0.259,3.5,13.0,8.4,15.0,0.8,0.8,17.8,12.7,,0.2,0.3,0.5,0.095,,-1.1,1.4,0.3,0.2
2014,31.0,SAS,NBA,PF,23.0,604.0,15.3,0.582,0.281,0.3,5.0,16.3,10.8,18.7,1.2,0.4,13.8,16.2,,1.1,0.8,2.0,0.155,,1.9,1.9,3.8,0.9
2015,32.0,SAS,NBA,PF,7.0,198.0,16.5,0.528,0.254,0.183,6.8,16.7,11.6,20.6,1.3,1.2,10.5,19.4,,0.4,0.2,0.5,0.127,,0.9,2.2,3.1,0.3
2016,33.0,SAS,NBA,PF,9.0,159.0,12.0,0.492,0.13,0.087,1.5,11.6,6.9,19.6,0.7,2.0,11.2,15.8,,0.1,0.2,0.3,0.083,,-0.5,0.7,0.1,0.1
2017,34.0,UTA,NBA,PF,11.0,203.0,11.9,0.601,0.292,0.208,1.8,10.7,6.2,17.4,1.8,1.8,21.1,15.6,,0.1,0.2,0.3,0.061,,-0.1,1.8,1.7,0.2
