Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,18,2798,MIN,Minnesota Timberwolves,23.0,NBA,SF,4.0,143.0,15.0,0.58,0.03,0.68,3.1,11.3,7.1,13.6,1.9,1.7,20.0,19.8,,0.1,0.2,0.3,0.1,,1.5,0.8,2.4,0.2
2002,18,2798,MIN,Minnesota Timberwolves,24.0,NBA,SF,3.0,131.0,16.5,0.58,0.2,0.41,7.0,10.1,8.5,7.8,0.8,0.0,13.4,19.6,,0.3,-0.1,0.2,0.07,,1.8,-1.4,0.4,0.1
2003,18,2798,MIN,Minnesota Timberwolves,25.0,NBA,SF,6.0,252.0,10.7,0.59,0.23,0.49,3.0,9.9,6.7,7.9,1.2,0.3,19.5,16.5,,0.1,0.0,0.1,0.03,,-1.3,-1.3,-2.7,0.0
2004,18,2798,MIN,Minnesota Timberwolves,26.0,NBA,SF,12.0,298.0,15.5,0.55,0.26,0.37,3.7,11.0,7.5,12.3,1.1,0.5,15.6,24.4,,0.5,0.1,0.6,0.09,,0.3,-0.4,-0.1,0.1
2008,6,2798,CLE,Cleveland Cavaliers,30.0,NBA,SF,13.0,374.0,9.2,0.51,0.5,0.22,1.3,6.3,3.7,9.7,0.3,0.2,6.8,18.8,,0.3,0.3,0.7,0.08,,-0.6,-0.7,-1.3,0.1
2009,6,2798,CLE,Cleveland Cavaliers,31.0,NBA,SF,12.0,154.0,8.6,0.53,0.33,0.31,6.9,16.3,11.7,7.4,0.7,0.6,18.1,15.6,,0.0,0.2,0.2,0.07,,-2.9,-0.3,-3.2,0.0
