Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,16,203,MIA,Miami Heat,20.0,NBA,PF,81.0,19.0,2009.0,12.0,25.4,0.47,0.9,2.2,0.41,11.1,23.3,0.48,4.9,6.4,0.77,2.9,8.7,11.7,2.2,1.1,1.0,3.2,4.9,29.8,,103.0,108.0
2010,16,203,MIA,Miami Heat,21.0,NBA,PF,78.0,78.0,2328.0,10.8,23.9,0.45,0.6,2.3,0.28,10.1,21.6,0.47,4.4,5.5,0.8,2.8,8.6,11.5,2.3,1.8,1.1,3.0,5.1,26.6,,101.0,103.0
2011,18,203,MIN,Minnesota Timberwolves,22.0,NBA,SF,73.0,73.0,2361.0,11.8,26.3,0.45,1.3,3.5,0.37,10.6,22.8,0.46,4.6,6.1,0.75,2.5,6.1,8.6,3.3,1.1,1.1,4.1,4.7,29.5,,100.0,112.0
2012,18,203,MIN,Minnesota Timberwolves,23.0,NBA,SF,47.0,7.0,1087.0,10.5,23.5,0.44,1.8,4.8,0.38,8.7,18.7,0.46,2.9,4.5,0.64,1.8,8.0,9.8,2.1,0.9,0.9,3.8,3.9,25.6,,95.0,107.0
2013,24,203,PHO,Phoenix Suns,24.0,NBA,SF,75.0,20.0,1554.0,10.2,25.3,0.4,1.5,4.8,0.31,8.8,20.6,0.43,3.1,4.2,0.75,1.7,7.6,9.3,3.7,1.0,1.1,4.8,3.5,25.1,,87.0,109.0
2014,16,203,MIA,Miami Heat,25.0,NBA,SF,55.0,2.0,831.0,11.2,22.5,0.5,1.3,3.4,0.39,9.9,19.1,0.52,3.9,5.0,0.77,2.0,8.9,10.9,2.7,1.5,1.3,3.6,5.9,27.6,,103.0,105.0
2015,16,203,MIA,Miami Heat,26.0,NBA,PF,24.0,1.0,505.0,9.6,22.2,0.43,0.8,3.6,0.24,8.8,18.6,0.47,2.1,2.7,0.77,1.3,8.1,9.3,3.3,1.6,1.4,3.9,6.9,22.2,,89.0,106.0
2016,11,203,HOU,Houston Rockets,27.0,NBA,PF,20.0,0.0,363.0,14.5,27.8,0.52,0.4,1.2,0.33,14.1,26.5,0.53,5.1,6.6,0.78,3.9,9.3,13.3,2.2,1.5,1.2,3.3,5.3,34.5,,108.0,107.0
2017,17,203,MIL,Milwaukee Bucks,28.0,NBA,PF,56.0,6.0,935.0,11.7,22.1,0.53,1.0,2.3,0.42,10.8,19.7,0.55,4.2,5.7,0.74,2.2,8.3,10.5,2.9,1.5,1.5,3.6,5.0,28.7,,106.0,109.0
2018,20,203,NYK,New York Knicks,29.0,NBA,PF,74.0,30.0,1653.0,12.3,24.2,0.51,1.0,2.6,0.4,11.2,21.6,0.52,3.7,4.8,0.78,2.9,9.5,12.4,3.7,1.1,1.3,4.3,4.3,29.3,,103.0,110.0
2019,14,203,LAL,Los Angeles Lakers,30.0,NBA,PF,26.0,2.0,277.0,12.6,25.7,0.49,0.5,2.9,0.18,12.1,22.8,0.53,4.7,6.6,0.72,2.2,7.9,10.1,4.2,1.5,1.7,4.5,7.1,30.4,,99.0,108.0
