Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,7,24,DAL,Dallas Mavericks,22.0,NBA,SF,51.0,20.0,1468.0,9.3,20.1,0.46,0.6,1.7,0.35,8.7,18.4,0.48,4.1,6.1,0.68,2.2,3.9,6.1,4.0,0.9,0.5,3.3,3.7,23.4
1983,7,24,DAL,Dallas Mavericks,23.0,NBA,SF,81.0,75.0,2784.0,9.9,20.5,0.48,0.2,1.0,0.21,9.7,19.6,0.5,5.5,7.6,0.73,2.5,4.1,6.6,4.3,1.0,0.3,3.4,3.2,25.6
1984,7,24,DAL,Dallas Mavericks,24.0,NBA,SF,79.0,79.0,2900.0,11.5,21.9,0.52,0.2,0.7,0.27,11.3,21.2,0.53,5.8,7.7,0.75,2.0,3.8,5.8,4.4,1.0,0.3,3.5,3.1,28.9
1985,7,24,DAL,Dallas Mavericks,25.0,NBA,SF,80.0,79.0,2699.0,10.6,20.9,0.51,0.4,1.1,0.32,10.2,19.8,0.52,5.9,7.7,0.76,2.5,3.9,6.4,3.3,0.8,0.3,3.4,3.3,27.4
1986,7,24,DAL,Dallas Mavericks,26.0,NBA,SF,74.0,73.0,2501.0,9.6,19.1,0.5,0.2,0.8,0.29,9.4,18.3,0.51,4.6,6.5,0.7,2.5,3.9,6.4,4.9,0.9,0.2,3.6,3.3,24.0
1987,7,24,DAL,Dallas Mavericks,27.0,NBA,SF,80.0,80.0,2663.0,10.6,21.5,0.5,0.7,2.0,0.35,9.9,19.5,0.51,5.8,7.5,0.77,2.4,3.3,5.8,3.4,1.1,0.4,2.9,3.3,27.8
1988,7,24,DAL,Dallas Mavericks,28.0,NBA,SF,77.0,77.0,2610.0,10.3,21.7,0.48,0.7,2.4,0.3,9.6,19.3,0.5,5.4,7.0,0.77,2.5,3.5,6.0,3.8,1.0,0.8,2.8,3.1,26.6
1989,31,24,TOT,Total After Trade,29.0,NBA,SF,80.0,76.0,2597.0,8.1,17.6,0.46,0.7,2.4,0.29,7.4,15.2,0.49,4.0,5.4,0.73,2.0,3.3,5.4,3.9,0.6,0.5,2.9,3.2,20.9
1989,7,24,DAL,Dallas Mavericks,29.0,NBA,SF,44.0,44.0,1529.0,8.8,19.5,0.45,0.7,2.3,0.29,8.1,17.2,0.47,4.2,5.7,0.73,2.1,3.4,5.5,4.4,0.7,0.7,3.3,3.0,22.4
1989,9,24,DET,Detroit Pistons,29.0,NBA,SF,36.0,32.0,1068.0,7.2,14.9,0.48,0.7,2.5,0.29,6.4,12.3,0.52,3.7,5.0,0.74,1.9,3.2,5.1,3.0,0.5,0.2,2.3,3.4,18.8
1990,9,24,DET,Detroit Pistons,30.0,NBA,SF,78.0,40.0,2005.0,7.9,16.1,0.49,0.6,1.7,0.33,7.3,14.5,0.51,3.4,4.6,0.76,2.1,3.4,5.5,2.6,0.6,0.3,2.2,3.6,19.7
1991,9,24,DET,Detroit Pistons,31.0,NBA,SF,78.0,13.0,2006.0,7.5,16.3,0.46,0.4,1.4,0.31,7.1,14.9,0.48,4.3,5.7,0.76,2.4,4.3,6.7,2.5,0.8,0.4,2.3,3.8,19.8
1992,9,24,DET,Detroit Pistons,32.0,NBA,SF,75.0,12.0,1582.0,7.7,17.9,0.43,0.3,1.6,0.21,7.4,16.3,0.45,3.6,5.2,0.69,1.5,3.8,5.4,2.9,1.2,0.3,2.4,3.9,19.4
1993,9,24,DET,Detroit Pistons,33.0,NBA,SF,51.0,15.0,1056.0,6.4,14.4,0.44,1.0,2.8,0.36,5.4,11.6,0.46,3.4,4.4,0.77,1.5,3.7,5.2,3.6,0.5,0.2,2.3,3.4,17.1
1994,13,24,LAC,Los Angeles Clippers,34.0,NBA,SF,39.0,0.0,859.0,6.8,14.6,0.47,1.6,3.9,0.4,5.3,10.7,0.49,2.1,3.0,0.69,1.2,3.7,4.9,4.4,0.9,0.3,2.9,4.1,17.3
