Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,3,NJN,New Jersey Nets,2,Vincent Askew,SG,6-6,210,1966-02-28,US,7,Memphis
1997,3,NJN,New Jersey Nets,45,Shawn Bradley,C,7-6,235,1972-03-22,DE,3,BYU
1997,3,NJN,New Jersey Nets,50,Adrian Caldwell,PF,6-8,265,1966-07-04,US,4,"SMU, Lamar"
1997,3,NJN,New Jersey Nets,10,Sam Cassell,PG,6-3,185,1969-11-18,US,3,Florida State
1997,3,NJN,New Jersey Nets,24,Lloyd Daniels,SG,6-7,205,1967-09-04,US,3,Mount San Antonio College
1997,3,NJN,New Jersey Nets,33,Yinka Dare,C,7-0,265,1972-10-10,NG,2,George Washington
1997,3,NJN,New Jersey Nets,21,Kevin Edwards,PG,6-3,190,1965-10-30,US,8,DePaul
1997,3,NJN,New Jersey Nets,15,Chris Gatling,PF,6-10,220,1967-09-03,US,5,Old Dominion
1997,3,NJN,New Jersey Nets,13,Kendall Gill,SF,6-5,195,1968-05-25,US,6,Illinois
1997,3,NJN,New Jersey Nets,2,Evric Gray,SF,6-7,235,1969-12-13,US,R,UNLV
1997,3,NJN,New Jersey Nets,54,Jack Haley,C,6-10,240,1964-01-27,US,7,UCLA
1997,3,NJN,New Jersey Nets,22,Jim Jackson,SF,6-6,220,1970-10-14,US,4,Ohio State
1997,3,NJN,New Jersey Nets,30,Kerry Kittles,SG,6-5,179,1974-06-12,US,R,Villanova
1997,3,NJN,New Jersey Nets,35,Joe Kleine,C,6-11,255,1962-01-04,US,11,"Notre Dame, Arkansas"
1997,3,NJN,New Jersey Nets,44,Tony Massenburg,PF,6-9,220,1967-07-31,US,4,Maryland
1997,3,NJN,New Jersey Nets,34,Xavier McDaniel,PF,6-7,205,1963-06-04,US,10,Wichita State
1997,3,NJN,New Jersey Nets,0,Eric Montross,C,7-0,270,1971-09-23,US,2,UNC
1997,3,NJN,New Jersey Nets,31,Ed O'Bannon,SF,6-8,222,1972-08-14,US,1,UCLA
1997,3,NJN,New Jersey Nets,14,Robert Pack,PG,6-2,180,1969-02-03,US,5,USC
1997,3,NJN,New Jersey Nets,6,Khalid Reeves,PG,6-3,199,1972-07-15,US,2,Arizona
1997,3,NJN,New Jersey Nets,41,Robert Werdann,C,6-11,250,1970-09-12,US,2,St. John's
1997,3,NJN,New Jersey Nets,55,Jayson Williams,PF,6-9,240,1968-02-22,US,6,St. John's
1997,3,NJN,New Jersey Nets,7,Reggie Williams,SF,6-7,190,1964-03-05,US,9,Georgetown
