Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,2,173,BOS,Boston Celtics,11,Dana Barros,PG,5-11,163,"April 13, 1967",US,7,Boston College
1997,2,348,BOS,Boston Celtics,34,Frank Brickowski,PF,6-9,240,"August 14, 1959",US,11,Penn State
1997,2,375,BOS,Boston Celtics,7,Dee Brown,PG,6-1,160,"November 29, 1968",US,6,Jacksonville University
1997,2,586,BOS,Boston Celtics,30,Marty Conlon,C,6-10,224,"January 19, 1968",US,5,Providence
1997,2,710,BOS,Boston Celtics,13,Todd Day,SG,6-6,188,"January 7, 1970",US,4,Arkansas
1997,2,787,BOS,Boston Celtics,27,Nate Driggers,SG,6-5,215,"October 12, 1973",US,R,University of Montevallo
1997,2,854,BOS,Boston Celtics,29,Pervis Ellison,PF,6-9,210,"April 3, 1967",US,7,Louisville
1997,2,951,BOS,Boston Celtics,44,Rick Fox,SF,6-7,230,"July 24, 1969",CA,5,UNC
1997,2,1156,BOS,Boston Celtics,42,Steve Hamer,C,7-0,245,"November 13, 1973",US,R,Tennessee
1997,2,1230,BOS,Boston Celtics,5,Michael Hawkins,PG,6-0,178,"October 28, 1972",US,R,Xavier
1997,2,1624,BOS,Boston Celtics,41,Stacey King,C,6-11,230,"January 29, 1967",US,7,Oklahoma
1997,2,1755,BOS,Boston Celtics,53,Alton Lister,C,7-0,240,"October 1, 1958",US,14,Arizona State
1997,2,2007,BOS,Boston Celtics,9,Greg Minor,SF,6-6,210,"September 18, 1971",US,2,Louisville
1997,2,2381,BOS,Boston Celtics,40,Dino Radja,C,6-11,225,"April 24, 1967",HR,3,
1997,2,2797,BOS,Boston Celtics,43,Brett Szabo,C,6-11,230,"February 1, 1968",US,R,Augustana College (SD)
1997,2,2998,BOS,Boston Celtics,8,Antoine Walker,PF,6-8,224,"August 12, 1976",US,R,Kentucky
1997,2,3070,BOS,Boston Celtics,4,David Wesley,PG,6-0,190,"November 14, 1970",US,3,Baylor
1997,2,3136,BOS,Boston Celtics,55,Eric Williams,SG,6-8,220,"July 17, 1972",US,1,Providence
