Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,28,217,TOR,Toronto Raptors,7,Benoit Benjamin,C,7-0,250,"November 22, 1964",US,11,Creighton
1997,28,461,TOR,Toronto Raptors,21,Marcus Camby,C,6-11,220,"March 22, 1974",US,R,UMass
1997,28,533,TOR,Toronto Raptors,13,Doug Christie,SG,6-6,200,"May 9, 1970",US,4,Pepperdine
1997,28,650,TOR,Toronto Raptors,35,Earl Cureton,PF,6-9,210,"September 3, 1957",US,11,"Robert Morris University (PA), Detroit Mercy"
1997,28,689,TOR,Toronto Raptors,44,Hubert Davis,SG,6-5,183,"May 17, 1970",US,4,UNC
1997,28,814,TOR,Toronto Raptors,55,Acie Earl,C,6-10,240,"June 23, 1970",US,3,Iowa
1997,28,1557,TOR,Toronto Raptors,54,Popeye Jones,PF,6-8,250,"June 17, 1970",US,3,Murray State
1997,28,1744,TOR,Toronto Raptors,32,Martin Lewis,SF,6-5,210,"April 28, 1975",US,1,"Butler County Community College, Seward County Community College"
1997,28,1767,TOR,Toronto Raptors,33,Brad Lohaus,PF,6-11,230,"September 29, 1964",US,9,Iowa
1997,28,1770,TOR,Toronto Raptors,25,John Long,SG,6-5,195,"August 28, 1956",US,13,Detroit Mercy
1997,28,1995,TOR,Toronto Raptors,2,Oliver Miller,C,6-9,280,"April 6, 1970",US,4,Arkansas
1997,28,2204,TOR,Toronto Raptors,24,Jimmy Oliver,SG,6-5,205,"July 12, 1969",US,2,Purdue
1997,28,2429,TOR,Toronto Raptors,31,Shawn Respert,SG,6-1,195,"February 6, 1972",US,1,Michigan State
1997,28,2497,TOR,Toronto Raptors,34,Carlos Rogers,PF,6-11,220,"February 6, 1971",US,2,"Little Rock, Tennessee State"
1997,28,2520,TOR,Toronto Raptors,7,Clifford Rozier,C,6-11,245,"October 31, 1972",US,2,"UNC, Louisville"
1997,28,2656,TOR,Toronto Raptors,24,Reggie Slater,PF,6-7,215,"August 27, 1970",US,2,Wyoming
1997,28,2768,TOR,Toronto Raptors,20,Damon Stoudamire,PG,5-10,171,"September 3, 1973",US,1,Arizona
1997,28,2799,TOR,Toronto Raptors,3,Zan Tabak,C,7-0,245,"June 15, 1970",HR,2,
1997,28,3101,TOR,Toronto Raptors,12,Donald Whiteside,PG,5-10,160,"April 25, 1969",US,R,Northern Illinois
1997,28,3184,TOR,Toronto Raptors,42,Walt Williams,SF,6-8,219,"April 16, 1970",US,4,Maryland
1997,28,3247,TOR,Toronto Raptors,4,Sharone Wright,C,6-11,260,"January 30, 1973",US,2,Clemson
