Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,14,270,LAL,Los Angeles Lakers,43,Corie Blount,PF,6-9,240,"January 4, 1969",US,3,Cincinnati
1997,14,408,LAL,Los Angeles Lakers,8,Kobe Bryant,SF,6-6,212,"August 23, 1978",US,R,
1997,14,463,LAL,Los Angeles Lakers,41,Elden Campbell,PF,6-11,215,"July 23, 1968",US,6,Clemson
1997,14,508,LAL,Los Angeles Lakers,23,Cedric Ceballos,SF,6-6,190,"August 2, 1969",US,6,Cal State Fullerton
1997,14,919,LAL,Los Angeles Lakers,2,Derek Fisher,PG,6-1,200,"August 9, 1974",US,R,Little Rock
1997,14,1329,LAL,Los Angeles Lakers,5,Robert Horry,SF,6-10,240,"August 25, 1970",US,4,Alabama
1997,14,1542,LAL,Los Angeles Lakers,6,Eddie Jones,SG,6-6,190,"October 20, 1971",US,2,Temple
1997,14,1599,LAL,Los Angeles Lakers,12,Jerome Kersey,SF,6-7,215,"June 26, 1962",US,12,Longwood University
1997,14,1632,LAL,Los Angeles Lakers,35,Joe Kleine,C,6-11,255,"January 4, 1962",US,11,"Notre Dame, Arkansas"
1997,14,1641,LAL,Los Angeles Lakers,40,Travis Knight,C,7-0,235,"September 13, 1974",US,R,UConn
1997,14,1658,LAL,Los Angeles Lakers,7,Larry Krystkowiak,PF,6-9,220,"September 23, 1964",US,9,Montana
1997,14,1904,LAL,Los Angeles Lakers,24,George McCloud,SF,6-6,205,"May 27, 1967",US,6,Florida State
1997,14,2177,LAL,Los Angeles Lakers,34,Shaquille O'Neal,C,7-1,325,"March 6, 1972",US,4,LSU
1997,14,2486,LAL,Los Angeles Lakers,20,Rumeal Robinson,PG,6-2,195,"November 13, 1966",JM,5,Michigan
1997,14,2504,LAL,Los Angeles Lakers,45,Sean Rooks,C,6-10,250,"September 9, 1969",US,4,Arizona
1997,14,2581,LAL,Los Angeles Lakers,4,Byron Scott,SG,6-3,195,"March 28, 1961",US,13,Arizona State
1997,14,2949,LAL,Los Angeles Lakers,9,Nick Van Exel,PG,6-1,170,"November 27, 1971",US,3,"Trinity Valley CC, Cincinnati"
