Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,24,2917,PHO,Phoenix Suns,Alando Tucker,"February 11, 1984",23.0,NBA,SF,6.0,0.0,8.0,1.3,3.7,0.36,0.2,0.7,0.25,1.2,3.0,0.39,0.39,0.8,1.0,0.83,0.7,0.7,1.3,0.0,0.0,0.2,0.0,0.3,3.7
2009,24,2917,PHO,Phoenix Suns,Alando Tucker,"February 11, 1984",24.0,NBA,SG,30.0,1.0,9.4,1.7,4.0,0.43,0.3,0.8,0.35,1.5,3.3,0.45,0.46,0.9,1.1,0.79,0.6,0.4,1.0,0.4,0.2,0.0,0.5,0.5,4.6
2010,31,2917,TOT,Total After Trade,Alando Tucker,"February 11, 1984",25.0,NBA,SF,15.0,0.0,6.4,1.1,2.6,0.44,0.1,0.5,0.14,1.1,2.1,0.5,0.45,1.1,1.4,0.76,0.4,0.3,0.7,0.3,0.0,0.0,0.3,0.4,3.4
2010,24,2917,PHO,Phoenix Suns,Alando Tucker,"February 11, 1984",25.0,NBA,SF,11.0,0.0,6.5,1.2,2.7,0.43,0.1,0.6,0.14,1.1,2.1,0.52,0.45,1.5,1.9,0.76,0.5,0.2,0.6,0.3,0.0,0.0,0.4,0.5,3.9
2010,18,2917,MIN,Minnesota Timberwolves,Alando Tucker,"February 11, 1984",25.0,NBA,SF,4.0,0.0,6.3,1.0,2.3,0.44,0.0,0.0,,1.0,2.3,0.44,0.44,0.0,0.0,,0.3,0.5,0.8,0.3,0.0,0.0,0.3,0.3,2.0
