Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1970-71,22.0,VIR,ABA,SG,84.0,,3185.0,902.0,1947.0,0.463,16.0,65.0,0.246,886.0,1882.0,0.471,0.467,456.0,611.0,0.746,150.0,288.0,438.0,472.0,,,319.0,298.0,2276.0,,
1971-72,23.0,TOT,TOT,"PG,SG",79.0,,3238.0,1033.0,2305.0,0.448,29.0,110.0,0.264,1004.0,2195.0,0.457,0.454,542.0,675.0,0.803,174.0,,397.0,373.0,,,340.0,280.0,2637.0,,0.0
1971-72,23.0,VIR,ABA,SG,73.0,,3061.0,985.0,2192.0,0.449,29.0,110.0,0.264,956.0,2082.0,0.459,0.456,525.0,654.0,0.803,174.0,200.0,374.0,347.0,,,340.0,261.0,2524.0,,
1971-72,23.0,PHO,NBA,PG,6.0,,177.0,48.0,113.0,0.425,,,,48.0,113.0,0.425,0.425,17.0,21.0,0.81,,,23.0,26.0,,,,19.0,113.0,,0.0
1972-73,24.0,PHO,NBA,PG,81.0,,3062.0,806.0,1809.0,0.446,,,,806.0,1809.0,0.446,0.446,436.0,556.0,0.784,,,342.0,495.0,,,,306.0,2048.0,,1.0
1973-74,25.0,PHO,NBA,PG,52.0,,2003.0,538.0,1171.0,0.459,,,,538.0,1171.0,0.459,0.459,246.0,315.0,0.781,64.0,158.0,222.0,271.0,99.0,22.0,,194.0,1322.0,,0.0
1974-75,26.0,PHO,NBA,PG,69.0,,2592.0,703.0,1594.0,0.441,,,,703.0,1594.0,0.441,0.441,274.0,351.0,0.781,72.0,201.0,273.0,311.0,111.0,24.0,,296.0,1680.0,,0.0
1975-76,27.0,BOS,NBA,SG,82.0,,2913.0,588.0,1309.0,0.449,,,,588.0,1309.0,0.449,0.449,267.0,335.0,0.797,106.0,252.0,358.0,341.0,103.0,24.0,,356.0,1443.0,,0.0
1976-77,28.0,BOS,NBA,SG,43.0,,1581.0,326.0,734.0,0.444,,,,326.0,734.0,0.444,0.444,129.0,173.0,0.746,52.0,139.0,191.0,196.0,60.0,12.0,,155.0,781.0,,0.0
1977-78,29.0,TOT,NBA,SG,79.0,,2473.0,435.0,994.0,0.438,,,,435.0,994.0,0.438,0.438,194.0,260.0,0.746,62.0,187.0,249.0,378.0,110.0,17.0,238.0,252.0,1064.0,,0.0
1977-78,29.0,BOS,NBA,SG,31.0,,1080.0,210.0,485.0,0.433,,,,210.0,485.0,0.433,0.433,84.0,118.0,0.712,24.0,77.0,101.0,143.0,51.0,6.0,105.0,97.0,504.0,,0.0
1977-78,29.0,LAL,NBA,SG,48.0,,1393.0,225.0,509.0,0.442,,,,225.0,509.0,0.442,0.442,110.0,142.0,0.775,38.0,110.0,148.0,235.0,59.0,11.0,133.0,155.0,560.0,,0.0
1978-79,30.0,DEN,NBA,PG,79.0,,2617.0,393.0,854.0,0.46,,,,393.0,854.0,0.46,0.46,161.0,215.0,0.749,54.0,156.0,210.0,428.0,78.0,30.0,255.0,284.0,947.0,,0.0
1979-80,31.0,DEN,NBA,SG,69.0,,1860.0,276.0,688.0,0.401,2.0,11.0,0.182,274.0,677.0,0.405,0.403,85.0,118.0,0.72,51.0,115.0,166.0,250.0,47.0,23.0,163.0,197.0,639.0,,0.0
