Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,12,832,IND,Indiana Pacers,24.0,NBA,C,82.0,2314.0,17.6,0.55,0.0,0.33,7.8,18.4,12.9,8.0,1.1,2.4,10.0,22.0,4.4,2.4,6.7,0.14,0.2,-0.7,-0.5,0.9
1981,12,832,IND,Indiana Pacers,25.0,NBA,C,81.0,2375.0,18.2,0.55,0.0,0.35,8.5,18.0,13.1,13.3,0.6,3.1,12.4,22.3,4.4,2.6,7.0,0.14,1.2,0.1,1.3,2.0
1982,6,832,CLE,Cleveland Cavaliers,26.0,NBA,C,77.0,2539.0,15.8,0.55,0.0,0.33,7.9,18.6,12.9,7.4,0.5,2.6,12.1,21.8,3.0,1.3,4.3,0.08,-0.4,-0.8,-1.2,0.5
1983,31,832,TOT,Total After Trade,27.0,NBA,C,31.0,667.0,14.5,0.52,0.0,0.41,9.5,16.7,13.1,8.8,0.9,1.6,13.6,22.4,0.6,0.7,1.4,0.1,-1.5,-0.5,-2.0,0.0
1983,6,832,CLE,Cleveland Cavaliers,27.0,NBA,C,15.0,382.0,14.7,0.52,0.0,0.41,10.8,18.0,14.3,5.4,0.9,2.1,14.5,22.7,0.2,0.3,0.6,0.07,-1.7,-0.8,-2.5,-0.1
1983,24,832,PHO,Phoenix Suns,27.0,NBA,C,16.0,285.0,14.4,0.53,0.0,0.42,7.7,14.9,11.4,13.4,0.8,1.0,12.4,21.9,0.4,0.4,0.8,0.13,-1.3,0.0,-1.4,0.1
1984,24,832,PHO,Phoenix Suns,28.0,NBA,C,72.0,1897.0,16.2,0.57,0.0,0.31,6.6,14.9,10.7,13.9,0.6,0.9,13.1,23.1,3.0,1.4,4.4,0.11,0.5,-1.1,-0.5,0.7
1985,24,832,PHO,Phoenix Suns,29.0,NBA,C,70.0,1787.0,15.8,0.56,0.0,0.48,6.1,18.2,12.3,12.8,0.7,1.6,14.9,24.8,1.7,2.0,3.7,0.1,-0.5,-0.2,-0.7,0.6
1986,24,832,PHO,Phoenix Suns,30.0,NBA,C,52.0,1314.0,16.7,0.59,0.0,0.51,7.2,18.7,13.2,8.7,0.8,1.2,15.1,25.7,1.7,1.3,3.0,0.11,-0.3,-1.1,-1.3,0.2
1987,24,832,PHO,Phoenix Suns,31.0,NBA,C,14.0,304.0,17.0,0.6,0.0,0.64,7.5,14.5,11.1,8.8,0.9,1.3,9.6,20.8,0.8,0.2,1.0,0.16,0.9,-0.3,0.6,0.2
1988,31,832,TOT,Total After Trade,32.0,NBA,C,69.0,1705.0,12.1,0.52,0.0,0.5,7.8,19.3,13.6,6.4,0.4,1.3,14.2,21.9,0.3,1.2,1.5,0.04,-2.3,-1.8,-4.1,-0.9
1988,24,832,PHO,Phoenix Suns,32.0,NBA,C,43.0,1377.0,12.4,0.51,0.0,0.48,7.9,19.6,13.7,7.4,0.5,1.3,14.1,22.6,0.0,0.8,0.8,0.03,-2.1,-1.9,-4.0,-0.7
1988,9,832,DET,Detroit Pistons,32.0,NBA,C,26.0,328.0,10.7,0.55,0.0,0.6,7.7,18.3,13.1,2.1,0.3,0.9,14.7,19.0,0.3,0.4,0.7,0.1,-3.4,-1.2,-4.6,-0.2
1989,9,832,DET,Detroit Pistons,33.0,NBA,C,76.0,1254.0,11.6,0.55,0.0,0.46,6.4,14.0,10.4,5.7,0.4,1.5,12.4,19.8,1.3,1.5,2.8,0.11,-3.0,0.3,-2.6,-0.2
1990,9,832,DET,Detroit Pistons,34.0,NBA,C,82.0,2283.0,13.3,0.55,0.0,0.38,5.6,11.6,8.6,4.3,0.5,1.0,10.9,22.9,2.7,2.9,5.6,0.12,-1.6,-0.2,-1.7,0.1
1991,9,832,DET,Detroit Pistons,35.0,NBA,C,72.0,1903.0,12.7,0.53,0.0,0.37,5.4,11.2,8.3,5.6,0.3,1.0,12.0,24.2,1.5,2.0,3.5,0.09,-2.0,-0.8,-2.7,-0.4
1992,13,832,LAC,Los Angeles Clippers,36.0,NBA,C,72.0,1437.0,11.7,0.53,0.0,0.5,4.2,11.4,7.8,5.5,0.8,1.4,9.9,21.6,1.3,1.5,2.8,0.09,-3.2,-0.6,-3.8,-0.7
1993,14,832,LAL,Los Angeles Lakers,37.0,NBA,C,52.0,617.0,11.2,0.51,0.0,0.44,5.5,13.1,9.2,10.4,0.8,0.7,13.7,25.8,0.0,0.4,0.4,0.03,-3.7,-1.3,-5.0,-0.5
1994,14,832,LAL,Los Angeles Lakers,38.0,NBA,C,45.0,469.0,9.1,0.52,0.0,0.47,2.4,13.0,7.5,7.0,0.4,0.4,12.9,20.9,0.1,0.1,0.3,0.03,-4.8,-1.9,-6.7,-0.6
1995,25,832,POR,Portland Trail Blazers,39.0,NBA,C,28.0,266.0,5.4,0.41,0.0,0.2,4.1,14.7,9.1,4.3,1.0,2.2,13.4,16.6,-0.3,0.3,0.0,0.0,-7.1,0.1,-7.0,-0.3
1996,5,832,CHI,Chicago Bulls,40.0,NBA,C,28.0,274.0,3.5,0.4,0.0,0.24,6.4,10.6,8.5,5.9,0.2,2.2,14.7,22.9,-0.5,0.4,-0.2,-0.03,-10.2,-2.0,-12.2,-0.7
