Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2016,3,BRK,Brooklyn Nets,21,61,0.26,4th of 5,-7.12,95.2,-0.6,103.2,-3.2,110.9,4.5,,"L. Hollins (10-27), T. Brown (11-34)"
