Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,22.0,TOR,NBA,SF,50.0,49.0,1760.0,10.6,23.5,0.45,0.6,2.0,0.288,10.0,21.5,0.466,6.3,8.2,0.761,2.9,5.8,8.7,4.6,1.7,2.4,3.4,4.3,28.1,,107.0,104.0
2001,24.0,TOR,NBA,SF,75.0,75.0,2979.0,13.5,29.3,0.46,2.9,7.0,0.408,10.6,22.3,0.477,6.8,8.9,0.765,3.1,4.3,7.4,5.2,2.0,1.5,3.0,3.6,36.7,,114.0,104.0
2002,25.0,TOR,NBA,SG,60.0,60.0,2385.0,12.7,29.6,0.428,2.7,7.1,0.387,9.9,22.5,0.441,5.6,7.0,0.798,3.1,4.0,7.1,5.4,2.1,1.0,3.5,4.3,33.6,,107.0,105.0
2003,26.0,TOR,NBA,SG,43.0,42.0,1471.0,12.9,27.6,0.467,1.6,4.8,0.344,11.3,22.8,0.493,4.7,5.8,0.806,2.1,4.7,6.8,5.2,1.7,1.5,2.7,4.4,32.1,,109.0,108.0
2004,27.0,TOR,NBA,SG,73.0,73.0,2785.0,12.1,28.9,0.417,1.8,4.8,0.383,10.2,24.1,0.424,6.7,8.3,0.806,1.9,5.0,6.9,6.9,1.7,1.3,4.4,4.2,32.7,,99.0,102.0
2005,28.0,TOT,NBA,"SF,SG",77.0,76.0,2828.0,13.1,29.1,0.452,2.4,5.9,0.406,10.7,23.2,0.463,6.9,8.7,0.798,2.0,5.6,7.6,6.2,2.1,0.9,3.2,4.6,35.6,,109.0,104.0
2005,28.0,TOR,NBA,SG,20.0,20.0,608.0,10.6,25.7,0.411,1.6,5.0,0.322,8.9,20.7,0.432,4.3,6.1,0.694,2.4,3.2,5.6,5.2,2.1,1.3,1.9,4.8,27.0,,102.0,109.0
2005,28.0,NJN,NBA,SF,57.0,56.0,2220.0,13.9,30.1,0.462,2.6,6.2,0.425,11.3,23.9,0.471,7.7,9.4,0.817,1.9,6.2,8.1,6.5,2.0,0.8,3.5,4.5,38.1,,110.0,103.0
2006,29.0,NJN,NBA,SG,79.0,79.0,2906.0,12.0,27.9,0.43,2.3,6.7,0.341,9.7,21.2,0.459,8.8,11.0,0.799,2.5,6.0,8.5,6.2,1.7,1.0,3.9,4.3,35.1,,107.0,102.0
2007,30.0,NJN,NBA,SG,82.0,82.0,3126.0,12.2,26.9,0.454,2.6,7.3,0.357,9.6,19.5,0.491,7.8,9.7,0.802,1.9,6.4,8.3,6.6,1.4,0.5,3.6,4.5,34.8,,111.0,107.0
2008,31.0,NJN,NBA,SG,76.0,72.0,2959.0,10.4,22.8,0.456,1.7,4.8,0.359,8.7,18.0,0.482,6.2,7.6,0.816,2.0,6.0,8.0,6.9,1.6,0.6,3.2,4.3,28.8,,111.0,110.0
2009,32.0,NJN,NBA,SG,80.0,80.0,2946.0,10.7,24.4,0.437,2.7,7.1,0.385,7.9,17.3,0.459,6.1,7.4,0.817,1.3,6.1,7.4,6.8,1.5,0.7,3.0,4.2,30.1,,112.0,112.0
2010,33.0,ORL,NBA,SG,75.0,74.0,2310.0,9.8,22.9,0.428,2.7,7.3,0.367,7.1,15.6,0.456,5.8,6.9,0.84,0.7,5.9,6.6,5.3,1.2,0.4,2.4,4.3,28.1,,112.0,105.0
2011,34.0,TOT,NBA,SG,73.0,63.0,2051.0,9.8,22.3,0.437,2.9,8.0,0.361,6.8,14.3,0.479,3.2,4.3,0.74,1.4,5.5,6.9,3.7,1.7,0.5,2.3,4.8,25.6,,106.0,108.0
2011,34.0,ORL,NBA,SG,22.0,22.0,664.0,9.9,21.1,0.47,2.1,6.2,0.346,7.8,14.9,0.521,4.4,5.9,0.747,0.9,6.3,7.1,5.1,1.6,0.2,2.9,5.5,26.4,,111.0,103.0
2011,34.0,PHO,NBA,SG,51.0,41.0,1387.0,9.7,22.9,0.422,3.3,8.9,0.366,6.4,14.0,0.458,2.6,3.6,0.735,1.6,5.2,6.8,3.0,1.7,0.6,2.0,4.5,25.3,,104.0,111.0
2012,35.0,DAL,NBA,SG,61.0,40.0,1542.0,7.6,18.5,0.411,2.5,7.0,0.361,5.1,11.5,0.442,3.2,3.9,0.826,1.1,5.9,7.0,4.7,1.9,0.9,2.9,4.6,20.9,,102.0,103.0
2013,36.0,DAL,NBA,SF,81.0,3.0,2093.0,9.1,20.8,0.435,4.0,9.7,0.406,5.1,11.1,0.461,4.4,5.4,0.816,1.4,6.7,8.1,4.7,1.8,1.1,2.6,5.5,26.5,,111.0,106.0
2014,37.0,DAL,NBA,SG,81.0,0.0,1973.0,8.6,21.1,0.407,3.8,9.6,0.394,4.8,11.4,0.418,4.2,5.1,0.821,1.7,5.6,7.4,5.5,1.6,0.9,2.8,5.4,25.1,,109.0,110.0
2015,38.0,MEM,NBA,SG,66.0,1.0,1091.0,6.5,19.4,0.333,3.3,11.1,0.297,3.2,8.3,0.379,2.2,2.7,0.789,1.3,5.1,6.4,3.8,2.1,0.7,2.1,4.9,18.4,,94.0,103.0
2016,39.0,MEM,NBA,SG,60.0,3.0,1005.0,6.8,17.6,0.388,3.0,8.7,0.349,3.8,8.9,0.425,3.6,4.3,0.833,1.6,5.9,7.5,2.9,1.9,0.8,1.8,5.2,20.2,,107.0,108.0
2017,40.0,MEM,NBA,SF,73.0,15.0,1799.0,5.6,14.2,0.394,3.2,8.6,0.378,2.3,5.6,0.418,2.5,3.3,0.765,1.0,5.5,6.6,3.8,1.7,1.0,1.4,4.7,16.9,,112.0,108.0
2018,41.0,SAC,NBA,SF,58.0,5.0,1026.0,5.6,14.0,0.403,2.8,8.1,0.345,2.8,5.8,0.483,1.4,1.8,0.757,0.9,6.4,7.3,3.4,2.1,1.3,1.8,4.7,15.4,,103.0,110.0
2019,42.0,ATL,NBA,PF,76.0,9.0,1330.0,6.8,16.3,0.419,4.3,11.0,0.389,2.5,5.3,0.48,1.6,2.3,0.712,1.1,5.7,6.7,3.0,1.5,0.9,1.7,4.9,19.5,,112.0,115.0
2020,43.0,ATL,NBA,PF,60.0,0.0,876.0,5.7,16.2,0.352,3.2,10.7,0.302,2.4,5.4,0.451,1.2,1.5,0.793,1.0,5.6,6.6,2.6,1.2,1.3,1.8,4.8,15.9,,94.0,116.0
