PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Joe Dumars,27,15,15,588,9.5,22.2,0.429,1.5,3.8,0.405,8.0,18.4,0.433,7.4,8.8,0.845,1.9,2.6,4.5,5.6,1.4,0.1,1.5,3.0,27.9,,122,115
Dennis Rodman,29,15,14,495,4.4,9.8,0.451,0.2,1.0,0.222,4.2,8.8,0.47600000000000003,1.1,2.6,0.41700000000000004,7.2,11.8,19.0,1.5,1.2,1.1,1.4,5.9,10.1,,111,108
Bill Laimbeer,33,15,15,446,7.9,17.6,0.446,0.6,2.0,0.294,7.3,15.6,0.466,3.2,3.7,0.871,5.0,9.5,14.5,2.3,0.6,1.4,2.0,6.4,19.6,,112,111
Vinnie Johnson,34,15,3,438,12.4,26.7,0.46399999999999997,0.2,1.6,0.154,12.1,25.1,0.483,2.7,3.8,0.71,4.5,4.7,9.2,5.2,1.3,0.5,2.1,4.0,27.7,,111,114
Isiah Thomas,29,13,11,436,7.3,18.2,0.40299999999999997,0.7,2.7,0.273,6.6,15.5,0.425,6.1,8.4,0.725,1.6,5.0,6.6,13.5,1.6,0.2,5.0,5.0,21.5,,105,113
Mark Aguirre,31,15,2,397,12.1,23.8,0.506,1.6,4.4,0.364,10.4,19.4,0.5379999999999999,5.6,6.8,0.8240000000000001,2.3,5.9,8.2,3.9,1.6,0.1,2.7,5.5,31.3,,120,113
James Edwards,35,15,11,345,9.4,23.1,0.40700000000000003,0.0,0.0,,9.4,23.1,0.40700000000000003,5.9,8.5,0.691,2.3,3.4,5.7,1.4,0.3,0.5,3.7,6.6,24.7,,94,117
John Salley,26,15,0,308,6.6,12.1,0.5429999999999999,0.0,0.0,,6.6,12.1,0.5429999999999999,6.2,10.4,0.6,3.5,7.3,10.7,1.9,1.0,3.5,2.2,10.0,19.3,,116,110
William Bedford,27,8,3,65,4.1,19.6,0.20800000000000002,0.0,1.6,0.0,4.1,18.0,0.22699999999999998,7.4,11.5,0.643,7.4,10.6,18.0,3.3,1.6,3.3,3.3,11.5,15.5,,83,106
Gerald Henderson,35,10,1,40,5.3,21.3,0.25,0.0,4.0,0.0,5.3,17.3,0.308,0.0,0.0,,1.3,0.0,1.3,8.0,1.3,0.0,0.0,5.3,10.6,,81,118
Scott Hastings,30,10,0,35,4.6,9.1,0.5,3.0,6.1,0.5,1.5,3.0,0.5,0.0,0.0,,3.0,6.1,9.1,4.6,0.0,1.5,1.5,9.1,12.2,,135,114
Tree Rollins,35,6,0,32,3.3,3.3,1.0,0.0,0.0,,3.3,3.3,1.0,0.0,0.0,,1.7,3.3,5.0,0.0,1.7,1.7,3.3,10.0,6.6,,88,113
