PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Clyde Drexler,28,16,16,633,10.4,21.8,0.47600000000000003,1.2,4.5,0.268,9.2,17.3,0.531,6.2,7.9,0.7759999999999999,3.2,7.2,10.5,10.5,2.8,1.3,4.9,4.5,28.1,,113,106
Terry Porter,27,16,16,595,8.8,17.6,0.5,1.5,4.1,0.36200000000000004,7.3,13.5,0.541,5.9,6.8,0.861,0.7,3.1,3.8,9.1,2.1,0.1,2.8,2.8,24.9,,126,112
Jerome Kersey,28,16,16,588,9.2,19.7,0.465,0.0,0.0,,9.2,19.7,0.465,6.6,8.8,0.752,4.5,5.1,9.7,4.3,2.4,0.6,1.5,5.9,25.0,,121,109
Buck Williams,30,16,16,572,5.8,11.7,0.5,0.0,0.0,,5.8,11.7,0.5,3.1,5.2,0.603,4.8,8.1,12.8,1.3,0.9,0.4,2.2,4.9,14.8,,110,111
Kevin Duckworth,26,16,16,511,7.3,18.3,0.401,0.0,0.0,,7.3,18.3,0.401,4.1,5.6,0.732,4.0,6.7,10.7,1.4,0.8,0.8,3.9,5.3,18.8,,92,111
Clifford Robinson,24,16,0,354,9.1,17.0,0.5379999999999999,0.1,0.4,0.33299999999999996,9.0,16.5,0.544,5.5,10.0,0.551,3.5,5.7,9.1,2.6,1.0,2.3,3.6,6.8,23.9,,107,110
Danny Ainge,31,16,0,277,8.7,19.4,0.44799999999999995,2.0,6.7,0.306,6.7,12.8,0.522,4.3,5.2,0.821,0.2,5.0,5.2,5.7,2.2,0.7,4.4,6.1,23.7,,103,110
Mark Bryant,25,14,0,137,3.7,8.2,0.455,0.0,0.0,,3.7,8.2,0.455,5.2,6.0,0.875,5.2,6.7,12.0,0.7,0.7,0.4,1.5,9.4,12.7,,127,112
Walter Davis,36,13,0,111,8.8,22.2,0.396,0.0,0.5,0.0,8.8,21.7,0.40399999999999997,2.3,2.8,0.833,3.2,3.7,6.9,2.8,1.8,0.0,3.2,2.3,19.9,,91,112
Danny Young,28,7,0,36,8.6,15.7,0.545,0.0,1.4,0.0,8.6,14.3,0.6,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,2.9,0.0,17.1,,112,118
Alaa Abdelnaby,22,5,0,13,7.9,23.7,0.33299999999999996,0.0,0.0,,7.9,23.7,0.33299999999999996,0.0,0.0,,3.9,7.9,11.8,0.0,0.0,0.0,0.0,0.0,15.8,,87,113
Wayne Cooper,34,3,0,13,3.9,7.9,0.5,0.0,0.0,,3.9,7.9,0.5,0.0,0.0,,3.9,15.8,19.7,3.9,0.0,0.0,3.9,7.9,7.9,,90,107
