SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1991,17,MIL,Jay Humphries,28,3,3,123,7.1,13.3,0.53,0.8,2.1,0.4,6.2,11.2,0.56,3.7,4.2,0.9,0.8,1.7,2.5,10.4,0.8,0.0,2.5,7.1,18.7,,125,119
1991,17,MIL,Alvin Robertson,28,3,3,118,12.6,21.2,0.59,1.3,3.9,0.33,11.3,17.3,0.65,4.3,5.6,0.77,3.0,4.8,7.8,6.5,3.5,0.0,4.3,5.2,30.8,,118,112
1991,17,MIL,Frank Brickowski,31,3,3,110,11.2,20.9,0.53,0.0,0.9,0.0,11.2,20.0,0.56,3.3,6.5,0.5,2.3,9.8,12.1,1.4,0.5,0.9,2.8,7.4,25.6,,102,115
1991,17,MIL,Fred Roberts,30,3,3,103,7.9,17.4,0.46,0.0,0.5,0.0,7.9,16.9,0.47,1.0,1.0,1.0,2.0,5.5,7.4,3.5,1.0,0.5,2.5,2.5,16.9,,95,117
1991,17,MIL,Danny Schayes,31,3,3,71,6.5,16.6,0.39,0.0,0.7,0.0,6.5,15.8,0.41,7.2,7.9,0.91,2.9,5.8,8.6,2.2,2.2,0.7,4.3,5.8,20.2,,95,114
1991,17,MIL,Jack Sikma,35,3,0,51,6.0,15.0,0.4,1.0,2.0,0.5,5.0,13.0,0.38,1.0,2.0,0.5,3.0,9.0,12.0,6.0,5.0,1.0,3.0,4.0,14.0,,94,106
1991,17,MIL,Brad Lohaus,26,3,0,41,6.2,19.9,0.31,3.7,10.0,0.38,2.5,10.0,0.25,1.2,2.5,0.5,5.0,6.2,11.2,1.2,0.0,0.0,3.7,7.5,17.5,,84,119
1991,17,MIL,Steve Henson,22,3,0,40,7.7,15.3,0.5,2.6,3.8,0.67,5.1,11.5,0.44,3.8,5.1,0.75,0.0,3.8,3.8,3.8,1.3,0.0,7.7,3.8,21.7,,87,117
1991,17,MIL,Jeff Grayer,25,3,0,37,6.9,18.0,0.38,0.0,0.0,,6.9,18.0,0.38,6.9,8.3,0.83,4.1,4.1,8.3,8.3,1.4,0.0,4.1,2.8,20.7,,102,117
1991,17,MIL,Larry Krystkowiak,26,3,0,25,2.0,12.3,0.17,0.0,0.0,,2.0,12.3,0.17,0.0,0.0,,0.0,6.1,6.1,4.1,2.0,0.0,0.0,6.1,4.1,,56,115
1991,17,MIL,Adrian Dantley,35,3,0,19,2.7,18.8,0.14,0.0,0.0,,2.7,18.8,0.14,8.1,10.8,0.75,5.4,5.4,10.8,0.0,0.0,0.0,5.4,0.0,13.5,,63,119
1991,17,MIL,Lester Conner,31,1,0,7,7.3,7.3,1.0,0.0,0.0,,7.3,7.3,1.0,0.0,7.3,0.0,7.3,0.0,7.3,14.6,0.0,0.0,7.3,7.3,14.6,,107,122
