Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,21.0,NBA,C,82.0,82.0,2757.0,358.0,814.0,0.44,0.0,5.0,0.0,358.0,809.0,0.44,0.44,192.0,289.0,0.66,199.0,492.0,691.0,101.0,92.0,54.0,172.0,292.0,908.0
1991,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,22.0,NBA,C,80.0,80.0,2467.0,360.0,773.0,0.47,0.0,2.0,0.0,360.0,771.0,0.47,0.47,182.0,259.0,0.7,154.0,348.0,502.0,89.0,87.0,47.0,153.0,286.0,902.0
1992,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,23.0,NBA,C,51.0,7.0,1257.0,213.0,435.0,0.49,0.0,3.0,0.0,213.0,432.0,0.49,0.49,134.0,190.0,0.7,96.0,221.0,317.0,81.0,49.0,23.0,84.0,159.0,560.0
1993,31,2428,TOT,Total After Trade,J.R. Reid,1968-03-31,24.0,NBA,PF,83.0,25.0,1887.0,283.0,595.0,0.48,0.0,5.0,0.0,283.0,590.0,0.48,0.48,214.0,280.0,0.76,120.0,336.0,456.0,80.0,47.0,31.0,125.0,266.0,780.0
1993,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,24.0,NBA,PF,17.0,1.0,295.0,42.0,98.0,0.43,0.0,1.0,0.0,42.0,97.0,0.43,0.43,43.0,58.0,0.74,20.0,50.0,70.0,24.0,11.0,5.0,24.0,49.0,127.0
1993,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,24.0,NBA,PF,66.0,24.0,1592.0,241.0,497.0,0.48,0.0,4.0,0.0,241.0,493.0,0.49,0.48,171.0,222.0,0.77,100.0,286.0,386.0,56.0,36.0,26.0,101.0,217.0,653.0
1994,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,25.0,NBA,PF,70.0,11.0,1344.0,260.0,530.0,0.49,0.0,3.0,0.0,260.0,527.0,0.49,0.49,107.0,153.0,0.7,91.0,129.0,220.0,73.0,43.0,25.0,84.0,165.0,627.0
1995,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,26.0,NBA,PF,81.0,37.0,1566.0,201.0,396.0,0.51,1.0,2.0,0.5,200.0,394.0,0.51,0.51,160.0,233.0,0.69,120.0,273.0,393.0,55.0,60.0,32.0,113.0,230.0,563.0
1996,31,2428,TOT,Total After Trade,J.R. Reid,1968-03-31,27.0,NBA,PF,65.0,21.0,1313.0,160.0,324.0,0.49,0.0,1.0,0.0,160.0,323.0,0.5,0.49,107.0,142.0,0.75,73.0,182.0,255.0,42.0,43.0,17.0,79.0,187.0,427.0
1996,27,2428,SAS,San Antonio Spurs,J.R. Reid,1968-03-31,27.0,NBA,PF,32.0,5.0,643.0,72.0,164.0,0.44,0.0,1.0,0.0,72.0,163.0,0.44,0.44,64.0,87.0,0.74,35.0,88.0,123.0,14.0,25.0,10.0,49.0,98.0,208.0
1996,20,2428,NYK,New York Knicks,J.R. Reid,1968-03-31,27.0,NBA,PF,33.0,16.0,670.0,88.0,160.0,0.55,0.0,0.0,,88.0,160.0,0.55,0.55,43.0,55.0,0.78,38.0,94.0,132.0,28.0,18.0,7.0,30.0,89.0,219.0
1998,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,29.0,NBA,PF,79.0,1.0,1109.0,146.0,318.0,0.46,3.0,8.0,0.38,143.0,310.0,0.46,0.46,89.0,122.0,0.73,72.0,138.0,210.0,51.0,35.0,19.0,65.0,172.0,384.0
1999,31,2428,TOT,Total After Trade,J.R. Reid,1968-03-31,30.0,NBA,PF,41.0,26.0,1029.0,132.0,277.0,0.48,0.0,1.0,0.0,132.0,276.0,0.48,0.48,105.0,137.0,0.77,45.0,167.0,212.0,48.0,37.0,10.0,51.0,135.0,369.0
1999,4,2428,CHO,Charlotte Hornets,J.R. Reid,1968-03-31,30.0,NBA,PF,16.0,16.0,556.0,88.0,169.0,0.52,0.0,0.0,,88.0,169.0,0.52,0.52,67.0,84.0,0.8,21.0,92.0,113.0,25.0,22.0,10.0,28.0,63.0,243.0
1999,14,2428,LAL,Los Angeles Lakers,J.R. Reid,1968-03-31,30.0,NBA,PF,25.0,10.0,473.0,44.0,108.0,0.41,0.0,1.0,0.0,44.0,107.0,0.41,0.41,38.0,53.0,0.72,24.0,75.0,99.0,23.0,15.0,0.0,23.0,72.0,126.0
2000,17,2428,MIL,Milwaukee Bucks,J.R. Reid,1968-03-31,31.0,NBA,PF,34.0,7.0,602.0,53.0,127.0,0.42,1.0,7.0,0.14,52.0,120.0,0.43,0.42,43.0,56.0,0.77,29.0,88.0,117.0,18.0,19.0,5.0,20.0,81.0,150.0
2001,6,2428,CLE,Cleveland Cavaliers,J.R. Reid,1968-03-31,32.0,NBA,PF,6.0,0.0,39.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,6.0,8.0,0.75,5.0,3.0,8.0,1.0,2.0,1.0,1.0,4.0,10.0
