Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,5,3229,CHI,Chicago Bulls,Orlando Woolridge,"December 16, 1959",22.0,NBA,SF,75.0,12.0,1188.0,8.2,16.1,0.51,0.0,0.1,0.0,8.2,16.0,0.52,5.9,8.4,0.7,3.3,5.9,9.3,3.3,0.9,1.0,4.4,6.2,22.4,105.0,110.0
1983,5,3229,CHI,Chicago Bulls,Orlando Woolridge,"December 16, 1959",23.0,NBA,SF,57.0,38.0,1627.0,10.0,17.3,0.58,0.0,0.1,0.0,10.0,17.2,0.58,6.0,9.5,0.64,3.4,4.9,8.3,2.7,1.1,1.2,4.4,4.9,26.1,110.0,109.0
1984,5,3229,CHI,Chicago Bulls,Orlando Woolridge,"December 16, 1959",24.0,NBA,SF,75.0,74.0,2544.0,10.8,20.5,0.52,0.0,0.0,0.5,10.8,20.5,0.52,5.7,8.0,0.72,2.5,4.5,7.0,2.6,1.3,1.1,3.6,4.8,27.3,108.0,109.0
1985,5,3229,CHI,Chicago Bulls,Orlando Woolridge,"December 16, 1959",25.0,NBA,SF,77.0,76.0,2816.0,11.6,21.0,0.55,0.0,0.1,0.0,11.6,20.9,0.56,7.0,8.9,0.78,2.7,4.8,7.5,2.3,1.0,0.7,3.1,3.2,30.3,119.0,112.0
1986,5,3229,CHI,Chicago Bulls,Orlando Woolridge,"December 16, 1959",26.0,NBA,SF,70.0,59.0,2248.0,11.6,23.3,0.5,0.1,0.5,0.17,11.5,22.8,0.5,7.8,9.9,0.79,3.2,4.3,7.5,4.6,1.0,1.0,3.7,4.0,31.0,114.0,114.0
1987,3,3229,NJN,New Jersey Nets,Orlando Woolridge,"December 16, 1959",27.0,NBA,SF,75.0,53.0,2638.0,9.9,19.1,0.52,0.0,0.1,0.12,9.9,18.9,0.52,7.8,10.1,0.78,2.1,4.4,6.6,4.7,1.0,1.5,3.8,4.3,27.7,114.0,112.0
1988,3,3229,NJN,New Jersey Nets,Orlando Woolridge,"December 16, 1959",28.0,NBA,SF,19.0,12.0,622.0,8.6,19.3,0.44,0.0,0.2,0.0,8.6,19.2,0.45,7.2,10.2,0.71,2.4,4.7,7.1,5.6,1.0,1.6,3.8,5.7,24.4,104.0,111.0
1989,14,3229,LAL,Los Angeles Lakers,Orlando Woolridge,"December 16, 1959",29.0,NBA,SF,74.0,0.0,1491.0,7.4,15.9,0.47,0.0,0.0,0.0,7.4,15.8,0.47,8.1,11.0,0.74,2.6,6.1,8.7,1.9,1.0,2.1,3.3,4.2,23.0,109.0,108.0
1990,14,3229,LAL,Los Angeles Lakers,Orlando Woolridge,"December 16, 1959",30.0,NBA,SF,62.0,2.0,1421.0,10.7,19.3,0.56,0.0,0.2,0.0,10.7,19.1,0.56,6.2,8.4,0.73,1.7,4.8,6.5,3.4,1.4,1.6,2.6,5.6,27.6,118.0,108.0
1991,8,3229,DEN,Denver Nuggets,Orlando Woolridge,"December 16, 1959",31.0,NBA,SF,53.0,50.0,1823.0,11.3,22.8,0.5,0.0,0.1,0.0,11.3,22.7,0.5,8.1,10.2,0.8,3.3,5.1,8.4,2.8,1.6,0.5,3.5,3.4,30.8,113.0,116.0
1992,9,3229,DET,Detroit Pistons,Orlando Woolridge,"December 16, 1959",32.0,NBA,SF,82.0,61.0,2113.0,11.2,22.5,0.5,0.0,0.2,0.11,11.2,22.3,0.5,6.0,8.8,0.68,2.7,3.7,6.4,2.2,1.0,0.8,3.3,3.8,28.4,107.0,108.0
1993,31,3229,TOT,Total After Trade,Orlando Woolridge,"December 16, 1959",33.0,NBA,SF,58.0,47.0,1555.0,9.6,19.8,0.48,0.0,0.3,0.0,9.6,19.5,0.49,4.0,5.9,0.68,2.9,3.2,6.1,3.8,0.9,0.9,2.6,4.0,23.1,107.0,112.0
1993,9,3229,DET,Detroit Pistons,Orlando Woolridge,"December 16, 1959",33.0,NBA,SF,50.0,47.0,1477.0,9.4,19.7,0.48,0.0,0.3,0.0,9.4,19.4,0.49,3.9,5.9,0.67,2.9,3.2,6.1,3.9,0.9,0.9,2.5,4.0,22.8,107.0,112.0
1993,17,3229,MIL,Milwaukee Bucks,Orlando Woolridge,"December 16, 1959",33.0,NBA,SF,8.0,0.0,78.0,11.5,21.1,0.55,0.0,0.0,,11.5,21.1,0.55,4.5,5.8,0.78,1.9,3.8,5.8,1.9,0.6,1.3,3.8,5.1,27.5,105.0,114.0
1994,23,3229,PHI,Philadelphia 76Ers,Orlando Woolridge,"December 16, 1959",34.0,NBA,SF,74.0,1.0,1955.0,9.3,19.8,0.47,0.0,0.4,0.07,9.3,19.5,0.48,5.3,7.8,0.69,2.6,5.0,7.6,3.6,1.1,1.4,3.6,4.8,24.0,100.0,112.0
