Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1984,26,435,KCK,Kansas City Kings,10.0,Don Buse,PG,6-4,190,"August 10, 1950",US,11,University of Evansville
1984,26,784,KCK,Kansas City Kings,22.0,Larry Drew,PG,6-1,170,"April 2, 1958",US,3,Missouri
1984,26,1484,KCK,Kansas City Kings,8.0,Edward Arnet Johnson,SF,6-7,215,"May 1, 1959",US,2,Illinois
1984,26,1513,KCK,Kansas City Kings,33.0,Steve Johnson,C,6-10,235,"November 3, 1957",US,2,Oregon State
1984,26,1634,KCK,Kansas City Kings,25.0,Billy Knight,SF,6-6,195,"June 9, 1952",US,9,Pitt
1984,26,1765,KCK,Kansas City Kings,30.0,Kevin Loder,SF,6-6,205,"March 15, 1959",US,2,"Kentucky State University, Alabama State University"
1984,26,1972,KCK,Kansas City Kings,50.0,Joe Meriweather,C,6-10,215,"October 26, 1953",US,8,Southern Illinois
1984,26,1977,KCK,Kansas City Kings,40.0,Larry Micheaux,PF,6-9,220,"March 24, 1960",US,R,Houston
1984,26,2121,KCK,Kansas City Kings,20.0,Ed Nealy,PF,6-7,238,"February 19, 1960",US,1,Kansas State
1984,26,2199,KCK,Kansas City Kings,,Mark Olberding,PF,6-8,225,"April 21, 1956",US,8,Minnesota
1984,26,2491,KCK,Kansas City Kings,35.0,Dave Robisch,C,6-10,235,"December 22, 1949",US,12,Kansas
1984,26,2788,KCK,Kansas City Kings,2.0,Dane Suttle,SG,6-3,190,"August 9, 1961",US,R,Pepperdine
1984,26,2836,KCK,Kansas City Kings,24.0,Reggie Theus,PG,6-7,190,"October 13, 1957",US,5,UNLV
1984,26,2871,KCK,Kansas City Kings,41.0,LaSalle Thompson,C,6-10,245,"June 23, 1961",US,1,Texas
1984,26,3228,KCK,Kansas City Kings,42.0,Mike Woodson,SG,6-5,195,"March 24, 1958",US,3,Indiana
