Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2699,Reggie Smith,"August 21, 1970",66,9,5.15,0.55,1.45,0.38,0.0,0.0,0,0.55,1.4,0.39,0.38,0.25,0.75,0.33,0.8,0.85,1.6,0.05,0.25,0.05,0.25,0.9,1.4
