Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1997-98,21.0,TOT,NBA,PG,80.0,70.0,2216.0,280.0,749.0,0.374,107.0,325.0,0.329,173.0,424.0,0.408,0.445,226.0,266.0,0.85,62.0,128.0,190.0,314.0,107.0,4.0,174.0,172.0,893.0,,0.0
1997-98,21.0,BOS,NBA,PG,51.0,44.0,1296.0,177.0,454.0,0.39,64.0,189.0,0.339,113.0,265.0,0.426,0.46,147.0,180.0,0.817,40.0,73.0,113.0,217.0,77.0,2.0,118.0,118.0,565.0,,0.0
1997-98,21.0,TOR,NBA,PG,29.0,26.0,920.0,103.0,295.0,0.349,43.0,136.0,0.316,60.0,159.0,0.377,0.422,79.0,86.0,0.919,22.0,55.0,77.0,97.0,30.0,2.0,56.0,54.0,328.0,,0.0
1998-99,22.0,DEN,NBA,SG,45.0,41.0,1488.0,191.0,495.0,0.386,85.0,235.0,0.362,106.0,260.0,0.408,0.472,157.0,172.0,0.913,24.0,72.0,96.0,173.0,58.0,14.0,98.0,115.0,624.0,,0.0
1999-00,23.0,DEN,NBA,SG,13.0,5.0,305.0,34.0,101.0,0.337,7.0,41.0,0.171,27.0,60.0,0.45,0.371,37.0,44.0,0.841,8.0,26.0,34.0,39.0,10.0,2.0,24.0,27.0,112.0,,0.0
2000-01,24.0,MIN,NBA,SG,77.0,33.0,1790.0,248.0,587.0,0.422,73.0,194.0,0.376,175.0,393.0,0.445,0.485,144.0,171.0,0.842,32.0,126.0,158.0,260.0,51.0,11.0,111.0,178.0,713.0,,0.0
2001-02,25.0,MIN,NBA,PG,82.0,54.0,2355.0,348.0,823.0,0.423,124.0,315.0,0.394,224.0,508.0,0.441,0.498,207.0,234.0,0.885,35.0,191.0,226.0,450.0,66.0,17.0,138.0,169.0,1027.0,,1.0
2002-03,26.0,DET,NBA,PG,74.0,74.0,2327.0,366.0,870.0,0.421,149.0,380.0,0.392,217.0,490.0,0.443,0.506,318.0,362.0,0.878,38.0,235.0,273.0,287.0,63.0,15.0,134.0,136.0,1199.0,,0.0
2003-04,27.0,DET,NBA,PG,78.0,78.0,2758.0,392.0,996.0,0.394,130.0,335.0,0.388,262.0,661.0,0.396,0.459,404.0,460.0,0.878,35.0,241.0,276.0,446.0,84.0,8.0,189.0,177.0,1318.0,,1.0
2004-05,28.0,DET,NBA,PG,80.0,80.0,2866.0,404.0,913.0,0.442,165.0,387.0,0.426,239.0,526.0,0.454,0.533,343.0,382.0,0.898,48.0,223.0,271.0,464.0,81.0,9.0,180.0,194.0,1316.0,,0.0
