Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,19.0,CLE,NBA,SG,47.0,24.0,1385.0,5.8,15.7,0.369,1.4,4.5,0.316,4.4,11.2,0.39,3.3,4.2,0.8,0.5,1.6,2.1,3.4,1.0,0.2,2.2,2.8,16.3
2004,20.0,CLE,NBA,SG,44.0,4.0,708.0,5.7,15.6,0.366,1.6,4.4,0.36,4.1,11.2,0.368,1.6,2.4,0.681,0.5,2.5,2.9,2.6,1.3,0.4,2.1,4.5,14.6
2005,21.0,CLE,NBA,SG,11.0,0.0,102.0,6.4,19.4,0.327,1.8,9.2,0.192,4.6,10.2,0.448,1.1,1.4,0.75,0.0,0.7,0.7,4.6,1.8,0.0,3.2,5.3,15.5
2007,23.0,GSW,NBA,SG,1.0,0.0,7.0,5.1,5.1,1.0,5.1,5.1,1.0,0.0,0.0,,5.1,10.3,0.5,0.0,0.0,0.0,5.1,0.0,0.0,5.1,5.1,20.6
