Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,24,2777,PHO,Phoenix Suns,Amar'e Stoudemire,1982-11-16,20.0,NBA,PF,6.0,6.0,33.8,5.7,10.8,0.52,0.2,0.2,1.0,5.5,10.7,0.52,0.53,2.7,4.7,0.57,2.7,5.2,7.8,1.2,1.7,1.5,3.2,4.7,14.2
2005,24,2777,PHO,Phoenix Suns,Amar'e Stoudemire,1982-11-16,22.0,NBA,C,15.0,15.0,40.1,10.2,18.9,0.54,0.0,0.2,0.0,10.2,18.7,0.54,0.54,9.5,12.2,0.78,4.0,6.7,10.7,1.2,0.7,2.0,3.1,3.9,29.9
2007,24,2777,PHO,Phoenix Suns,Amar'e Stoudemire,1982-11-16,24.0,NBA,C,10.0,10.0,34.3,9.1,17.4,0.52,0.1,0.3,0.33,9.0,17.1,0.53,0.53,7.0,9.1,0.77,3.0,9.1,12.1,0.6,1.3,1.9,1.9,3.9,25.3
2008,24,2777,PHO,Phoenix Suns,Amar'e Stoudemire,1982-11-16,25.0,NBA,C,5.0,5.0,40.8,9.6,19.8,0.48,0.2,0.8,0.25,9.4,19.0,0.5,0.49,3.8,6.0,0.63,3.0,6.0,9.0,0.4,1.4,2.4,2.8,3.8,23.2
2010,24,2777,PHO,Phoenix Suns,Amar'e Stoudemire,1982-11-16,27.0,NBA,PF,16.0,16.0,36.5,7.8,14.9,0.52,0.0,0.3,0.0,7.8,14.7,0.53,0.52,6.7,8.9,0.75,2.9,3.8,6.6,1.1,0.7,1.5,2.5,3.4,22.2
2011,20,2777,NYK,New York Knicks,Amar'e Stoudemire,1982-11-16,28.0,NBA,C,4.0,4.0,33.5,5.3,13.8,0.38,0.0,0.0,,5.3,13.8,0.38,0.38,4.0,6.0,0.67,2.8,5.0,7.8,1.8,0.3,0.8,3.0,2.5,14.5
2012,20,2777,NYK,New York Knicks,Amar'e Stoudemire,1982-11-16,29.0,NBA,PF,4.0,4.0,34.8,5.0,9.0,0.56,0.0,0.0,,5.0,9.0,0.56,0.56,5.3,7.0,0.75,2.0,4.5,6.5,0.8,1.3,0.3,3.0,4.0,15.3
2013,20,2777,NYK,New York Knicks,Amar'e Stoudemire,1982-11-16,30.0,NBA,PF,4.0,0.0,8.3,1.3,3.3,0.38,0.3,0.3,1.0,1.0,3.0,0.33,0.42,1.0,1.0,1.0,1.0,1.3,2.3,0.0,0.0,0.0,0.8,2.3,3.8
2015,7,2777,DAL,Dallas Mavericks,Amar'e Stoudemire,1982-11-16,32.0,NBA,PF,5.0,0.0,15.0,3.0,7.0,0.43,0.0,0.0,,3.0,7.0,0.43,0.43,1.8,2.6,0.69,1.4,1.8,3.2,0.6,0.2,0.6,1.4,3.2,7.8
2016,16,2777,MIA,Miami Heat,Amar'e Stoudemire,1982-11-16,33.0,NBA,C,9.0,2.0,9.1,1.2,2.1,0.58,0.0,0.0,,1.2,2.1,0.58,0.58,0.9,0.9,1.0,0.3,1.1,1.4,0.0,0.6,0.3,1.0,1.6,3.3
