Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,25.0,SDC,NBA,SG,64,9,1031,8.3,17.9,0.465,0.8,2.7,0.305,7.5,15.2,0.494,3.1,4.7,0.657,1.2,2.9,4.1,6.7,2.2,0.4,4.2,6.7,20.5,,101,114
1983,26.0,SDC,NBA,SG,3,1,12,3.9,23.3,0.167,3.9,7.8,0.5,0.0,15.5,0.0,7.8,7.8,1.0,0.0,3.9,3.9,3.9,0.0,0.0,0.0,0.0,19.4,,101,115
