Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,29,1983,UTA,Utah Jazz,18.0,NBA,PG,23.0,0.0,8.8,1.2,3.3,0.37,0.2,0.9,0.25,1.0,2.4,0.41,0.4,0.8,1.0,0.75,0.8,0.9,1.7,0.7,0.3,0.1,0.4,0.9,3.4
2007,29,1983,UTA,Utah Jazz,19.0,NBA,SG,37.0,13.0,10.1,1.1,3.1,0.34,0.2,0.9,0.22,0.9,2.3,0.39,0.38,0.4,0.6,0.61,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6,2.7
2008,29,1983,UTA,Utah Jazz,20.0,NBA,SG,60.0,13.0,11.5,1.9,3.9,0.48,0.5,1.3,0.39,1.4,2.7,0.52,0.54,0.7,0.9,0.79,0.3,1.0,1.3,0.9,0.5,0.1,0.5,1.6,5.0
2009,29,1983,UTA,Utah Jazz,21.0,NBA,SG,72.0,72.0,22.5,3.6,7.8,0.46,0.9,2.5,0.35,2.7,5.3,0.51,0.52,1.1,1.2,0.88,0.6,1.7,2.3,1.5,0.6,0.2,0.9,2.6,9.1
2010,29,1983,UTA,Utah Jazz,22.0,NBA,SF,63.0,28.0,23.8,3.8,8.9,0.43,1.2,3.4,0.34,2.7,5.5,0.48,0.5,1.0,1.5,0.7,0.7,2.0,2.7,1.7,0.9,0.3,1.3,3.0,9.9
2011,29,1983,UTA,Utah Jazz,23.0,NBA,SF,78.0,19.0,25.2,4.7,11.5,0.41,1.4,4.3,0.32,3.3,7.2,0.46,0.47,2.0,2.5,0.81,0.7,2.6,3.3,1.7,0.9,0.5,1.2,2.8,12.8
2012,29,1983,UTA,Utah Jazz,24.0,NBA,SG,56.0,14.0,20.4,3.2,8.3,0.38,0.8,2.7,0.31,2.3,5.6,0.42,0.43,1.9,2.4,0.79,0.5,1.6,2.1,1.2,0.8,0.3,0.9,2.2,9.1
2013,6,1983,CLE,Cleveland Cavaliers,25.0,NBA,SF,65.0,13.0,21.0,3.9,9.4,0.42,1.9,5.0,0.38,2.0,4.4,0.45,0.52,1.4,1.6,0.87,0.4,2.3,2.7,1.0,0.8,0.3,1.1,2.1,11.2
2014,6,1983,CLE,Cleveland Cavaliers,26.0,NBA,SG,51.0,34.0,19.3,3.5,8.0,0.44,1.6,4.1,0.39,1.9,3.9,0.48,0.54,1.3,1.5,0.85,0.4,1.7,2.0,1.0,0.9,0.3,0.9,2.0,9.9
2015,12,1983,IND,Indiana Pacers,27.0,NBA,SG,70.0,40.0,26.3,4.7,11.8,0.4,2.2,6.4,0.34,2.5,5.4,0.46,0.49,1.9,2.3,0.81,0.3,2.8,3.1,1.1,0.9,0.4,1.0,1.9,13.5
2016,12,1983,IND,Indiana Pacers,28.0,NBA,SF,64.0,24.0,22.9,4.0,9.9,0.41,2.2,6.0,0.37,1.8,3.9,0.47,0.52,1.5,1.9,0.75,0.4,2.3,2.7,1.0,0.8,0.5,1.1,2.2,11.8
2017,12,1983,IND,Indiana Pacers,29.0,NBA,SF,76.0,29.0,23.4,3.7,8.5,0.43,2.2,5.4,0.41,1.5,3.1,0.47,0.56,1.1,1.2,0.9,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7
2018,28,1983,TOR,Toronto Raptors,30.0,NBA,SF,70.0,3.0,19.1,3.2,8.6,0.38,2.3,6.5,0.36,0.9,2.1,0.43,0.52,1.2,1.4,0.84,0.3,1.9,2.2,0.8,0.5,0.3,0.6,1.9,10.0
2019,31,1983,TOT,Total After Trade,31.0,NBA,SF,53.0,1.0,16.2,2.1,5.9,0.36,1.3,3.8,0.33,0.8,2.0,0.42,0.47,0.9,1.1,0.83,0.2,1.5,1.8,0.7,0.5,0.3,0.6,1.5,6.4
2019,28,1983,TOR,Toronto Raptors,31.0,NBA,SF,40.0,1.0,14.1,1.8,5.2,0.34,1.1,3.4,0.31,0.7,1.7,0.39,0.44,0.9,1.1,0.8,0.3,1.4,1.7,0.6,0.5,0.3,0.5,1.6,5.5
2019,15,1983,MEM,Memphis Grizzlies,31.0,NBA,SF,13.0,0.0,22.6,3.2,8.1,0.4,1.8,5.1,0.36,1.4,3.0,0.46,0.51,1.0,1.1,0.93,0.1,2.0,2.1,1.1,0.6,0.4,0.7,1.3,9.3
2020,30,1983,WAS,Washington Wizards,32.0,NBA,SF,10.0,0.0,16.1,1.9,5.9,0.32,1.1,3.5,0.31,0.8,2.4,0.33,0.42,1.5,2.0,0.75,0.4,0.8,1.2,1.2,1.0,0.4,0.4,1.4,6.4
