Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1958,Mark McNamara,1959-06-08,8.0,0.0,16.0,5.0,9.0,0.56,0.0,0.0,0,5.0,9.0,0.56,0.56,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,0
