Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",25.0,NBA,SF,75.0,,2309.0,10.2,18.2,0.56,0.0,0.1,0.0,10.2,18.1,0.56,4.7,5.7,0.82,1.2,3.1,4.2,5.3,1.8,0.3,3.8,3.1,25.1
1981,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",26.0,NBA,SG,78.0,,2182.0,9.8,18.2,0.54,0.1,0.3,0.41,9.7,17.9,0.54,3.4,4.1,0.84,1.0,2.3,3.3,5.0,1.6,0.2,3.7,3.2,23.1
1982,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",27.0,NBA,SF,55.0,12.0,1182.0,10.7,20.4,0.52,0.1,0.5,0.19,10.6,19.9,0.53,2.8,3.4,0.82,0.6,2.5,3.1,4.9,1.4,0.1,3.4,3.2,24.2
1983,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",28.0,NBA,SG,80.0,79.0,2491.0,9.6,18.6,0.52,0.1,0.3,0.3,9.5,18.3,0.52,2.7,3.3,0.82,0.9,1.9,2.8,5.7,1.7,0.2,2.7,2.7,22.0
1984,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",29.0,NBA,SG,78.0,70.0,2546.0,9.2,18.0,0.51,0.3,1.2,0.23,8.9,16.8,0.53,3.3,3.8,0.86,0.5,2.3,2.9,6.1,1.5,0.2,3.0,2.9,22.0
1985,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",30.0,NBA,SG,23.0,9.0,570.0,8.8,19.5,0.45,0.2,0.6,0.3,8.6,18.9,0.46,4.0,4.6,0.88,0.4,1.8,2.2,6.2,1.1,0.0,3.2,2.7,21.8
1986,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",31.0,NBA,SG,70.0,62.0,2239.0,10.0,20.7,0.48,0.3,1.2,0.24,9.7,19.5,0.5,4.1,4.9,0.84,0.9,2.4,3.3,5.8,1.6,0.0,3.5,2.5,24.5
1987,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",32.0,NBA,SG,79.0,79.0,2646.0,10.6,20.6,0.51,0.3,1.1,0.26,10.3,19.5,0.53,3.9,4.5,0.86,1.2,2.1,3.3,5.0,1.3,0.1,3.1,2.5,25.4
1988,24,702,PHO,Phoenix Suns,Walter Davis,"September 9, 1954",33.0,NBA,SF,68.0,48.0,1951.0,9.0,19.0,0.47,0.7,1.8,0.38,8.3,17.3,0.48,3.8,4.3,0.89,0.6,2.3,2.9,5.1,1.6,0.1,2.3,2.4,22.5
1989,8,702,DEN,Denver Nuggets,Walter Davis,"September 9, 1954",34.0,NBA,SG,81.0,0.0,1857.0,10.4,20.9,0.5,0.4,1.3,0.29,10.0,19.5,0.51,3.4,3.9,0.88,0.8,2.1,2.9,3.7,1.4,0.1,2.6,3.6,24.6
1990,8,702,DEN,Denver Nuggets,Walter Davis,"September 9, 1954",35.0,NBA,SG,69.0,0.0,1635.0,10.9,22.7,0.48,0.1,1.0,0.13,10.8,21.7,0.5,4.6,5.0,0.91,1.0,2.9,3.9,3.4,1.3,0.2,2.2,3.5,26.6
1991,31,702,TOT,Total After Trade,Walter Davis,"September 9, 1954",36.0,NBA,SG,71.0,14.0,1483.0,9.8,20.9,0.47,0.3,0.9,0.31,9.5,20.1,0.48,2.6,2.8,0.92,1.7,2.7,4.4,3.0,1.9,0.1,2.1,3.6,22.4
1991,8,702,DEN,Denver Nuggets,Walter Davis,"September 9, 1954",36.0,NBA,SG,39.0,13.0,1044.0,10.9,23.0,0.47,0.3,1.1,0.3,10.6,21.9,0.48,3.0,3.2,0.92,1.8,2.4,4.2,2.9,2.1,0.1,2.2,3.7,25.1
1991,25,702,POR,Portland Trail Blazers,Walter Davis,"September 9, 1954",36.0,NBA,SG,32.0,1.0,439.0,7.1,16.0,0.45,0.1,0.2,0.33,7.1,15.7,0.45,1.7,1.9,0.91,1.6,3.2,4.8,3.4,1.5,0.0,2.1,3.4,16.1
1992,8,702,DEN,Denver Nuggets,Walter Davis,"September 9, 1954",37.0,NBA,SF,46.0,0.0,741.0,9.0,19.6,0.46,0.2,0.8,0.31,8.7,18.8,0.46,4.0,4.6,0.87,1.0,2.4,3.4,3.3,1.4,0.0,2.2,3.4,22.2
