Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,5,1223,CHI,Chicago Bulls,Trenton Hassell,"March 4, 1979",22.0,NBA,SG,78.0,2237.0,10.4,0.5,0.26,0.18,3.3,10.2,6.7,13.0,1.3,1.5,13.0,16.0,0.6,0.9,1.5,0.03,-1.7,-1.0,-2.7,-0.4
2003,5,1223,CHI,Chicago Bulls,Trenton Hassell,"March 4, 1979",23.0,NBA,SG,82.0,1999.0,6.0,0.41,0.1,0.14,2.1,11.9,7.0,11.1,1.2,2.2,16.6,11.1,-1.3,1.2,-0.1,-0.0,-3.9,0.5,-3.4,-0.7
2004,18,1223,MIN,Minnesota Timberwolves,Trenton Hassell,"March 4, 1979",24.0,NBA,SG,81.0,2264.0,8.2,0.5,0.03,0.16,3.6,9.0,6.5,8.5,0.9,1.7,10.1,9.5,1.7,2.3,4.0,0.08,-2.2,0.9,-1.3,0.4
2005,18,1223,MIN,Minnesota Timberwolves,Trenton Hassell,"March 4, 1979",25.0,NBA,SG,82.0,2068.0,9.3,0.52,0.02,0.24,4.6,7.4,6.0,9.4,0.8,1.0,10.9,13.2,1.7,1.0,2.7,0.06,-2.4,-0.4,-2.8,-0.4
2006,18,1223,MIN,Minnesota Timberwolves,Trenton Hassell,"March 4, 1979",26.0,NBA,SG,77.0,2514.0,9.5,0.51,0.04,0.29,4.0,6.2,5.2,13.2,0.9,0.9,15.2,15.4,0.7,1.6,2.3,0.04,-2.4,-0.6,-3.1,-0.7
2007,18,1223,MIN,Minnesota Timberwolves,Trenton Hassell,"March 4, 1979",27.0,NBA,SG,76.0,2223.0,9.7,0.53,0.06,0.21,4.6,8.4,6.5,14.0,0.5,0.9,14.2,11.8,1.8,0.8,2.6,0.06,-1.4,-0.5,-1.9,0.0
2008,31,1223,TOT,Total After Trade,Trenton Hassell,"March 4, 1979",28.0,NBA,SG,63.0,773.0,4.2,0.44,0.07,0.07,3.0,9.3,6.2,7.9,0.9,0.3,13.6,9.7,-0.2,0.5,0.2,0.02,-5.0,-0.2,-5.1,-0.6
2008,7,1223,DAL,Dallas Mavericks,Trenton Hassell,"March 4, 1979",28.0,NBA,SG,37.0,463.0,4.7,0.47,0.05,0.02,2.8,8.0,5.5,8.2,1.0,0.2,14.8,9.6,-0.1,0.4,0.3,0.03,-4.7,0.4,-4.3,-0.3
2008,3,1223,NJN,New Jersey Nets,Trenton Hassell,"March 4, 1979",28.0,NBA,SG,26.0,310.0,3.5,0.4,0.09,0.14,3.4,11.2,7.3,7.4,0.7,0.5,12.0,9.8,-0.2,0.1,-0.1,-0.01,-5.4,-1.0,-6.4,-0.3
2009,3,1223,NJN,New Jersey Nets,Trenton Hassell,"March 4, 1979",29.0,NBA,SF,53.0,1094.0,7.2,0.48,0.04,0.13,5.4,10.6,7.9,7.1,1.0,1.2,12.9,9.9,0.2,0.4,0.7,0.03,-3.0,-0.6,-3.6,-0.4
2010,3,1223,NJN,New Jersey Nets,Trenton Hassell,"March 4, 1979",30.0,NBA,SF,52.0,1106.0,6.5,0.46,0.02,0.32,5.6,10.5,7.9,7.2,0.8,0.6,15.9,12.3,-0.4,0.3,-0.1,-0.0,-4.2,-1.1,-5.3,-0.9
