Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1306,Fred Hoiberg,"October 15, 1972",24.0,0.0,13.1,1.4,3.27,0.43,0.57,1.23,0.46,0.8,2.03,0.39,0.52,0.6,0.63,0.95,0.33,1.83,2.17,0.77,0.73,0.0,0.13,0.97,3.97
