SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,25,POR,Isaiah Rider,26,4,4,41.5,7.0,16.8,0.42,0.3,2.8,0.09,6.8,14.0,0.48,0.42,5.0,6.5,0.77,1.8,3.3,5.0,4.3,1.3,0.0,4.0,2.8,19.3
1998,25,POR,Damon Stoudamire,24,4,4,41.5,6.3,15.8,0.4,2.0,5.5,0.36,4.3,10.3,0.42,0.46,3.3,3.3,1.0,1.5,2.8,4.3,9.5,1.3,0.3,4.0,3.3,17.8
1998,25,POR,Rasheed Wallace,23,4,4,39.3,5.8,11.8,0.49,1.0,1.3,0.8,4.8,10.5,0.45,0.53,2.0,4.0,0.5,1.8,3.0,4.8,2.8,0.5,0.5,1.3,4.0,14.5
1998,25,POR,Brian Grant,25,4,4,33.8,4.8,9.0,0.53,0.0,0.0,,4.8,9.0,0.53,0.53,3.8,4.5,0.83,4.5,6.3,10.8,1.5,1.0,0.8,1.3,5.0,13.3
1998,25,POR,Arvydas Sabonis,33,4,4,26.8,4.5,10.0,0.45,0.3,0.5,0.5,4.3,9.5,0.45,0.46,3.0,3.5,0.86,1.8,6.0,7.8,1.5,1.8,0.8,2.5,4.8,12.3
1998,25,POR,Walt Williams,27,4,0,25.5,4.3,7.8,0.55,2.0,3.8,0.53,2.3,4.0,0.56,0.68,2.8,3.5,0.79,0.8,2.8,3.5,2.3,0.3,0.0,0.3,4.5,13.3
1998,25,POR,Kelvin Cato,23,4,0,14.5,2.3,4.3,0.53,0.0,0.3,0.0,2.3,4.0,0.56,0.53,2.0,2.8,0.73,0.8,2.3,3.0,0.3,0.3,1.8,1.0,3.0,6.5
1998,25,POR,Stacey Augmon,29,4,0,7.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.3,0.5,0.5,0.3,0.5,0.8,0.3,0.5,0.3,0.5,0.5,1.3
1998,25,POR,Gary Grant,32,4,0,6.8,0.5,1.8,0.29,0.3,1.0,0.25,0.3,0.8,0.33,0.36,0.0,0.0,,0.5,0.8,1.3,1.8,0.3,0.3,0.5,0.5,1.3
1998,25,POR,Alton Lister,39,2,0,5.5,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,1.0,2.5,1.0
1998,25,POR,Jermaine O'Neal,19,1,0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
