Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2016,22,ORL,Orlando Magic,Evan Fournier,23,79,71,2566,8.4,18.1,0.46,3.0,7.6,0.4,5.3,10.5,0.51,3.9,4.6,0.84,0.6,3.7,4.4,4.2,1.9,0.0,2.6,4.2,23.6,,111,110
2016,22,ORL,Orlando Magic,Victor Oladipo,23,72,52,2379,8.9,20.4,0.44,2.1,5.9,0.35,6.9,14.5,0.48,4.3,5.2,0.83,1.0,6.2,7.3,5.9,2.4,1.1,3.2,3.7,24.2,,105,106
2016,22,ORL,Orlando Magic,Elfrid Payton,21,73,69,2145,7.4,17.0,0.44,0.7,2.1,0.33,6.7,14.9,0.45,2.6,4.4,0.59,1.8,4.3,6.1,10.9,2.1,0.5,4.1,3.7,18.1,,100,108
2016,22,ORL,Orlando Magic,Nikola Vucevic,25,65,60,2037,13.1,25.7,0.51,0.0,0.2,0.22,13.0,25.5,0.51,2.8,3.7,0.75,4.3,9.9,14.1,4.4,1.3,1.7,3.0,4.2,29.0,,106,105
2016,22,ORL,Orlando Magic,Aaron Gordon,20,78,37,1863,7.4,15.5,0.47,1.1,3.8,0.3,6.2,11.7,0.53,3.5,5.2,0.67,4.1,9.5,13.6,3.4,1.6,1.5,1.8,4.1,19.3,,114,105
2016,22,ORL,Orlando Magic,Tobias Harris,23,49,49,1610,7.8,16.8,0.46,1.5,4.7,0.31,6.3,12.1,0.52,3.7,4.8,0.78,2.2,8.4,10.6,3.1,1.5,0.9,2.4,2.8,20.8,,107,107
2016,22,ORL,Orlando Magic,Mario Hezonja,20,79,9,1413,6.4,14.8,0.43,2.4,6.8,0.35,4.0,8.0,0.5,1.7,1.9,0.91,1.0,5.2,6.2,3.9,1.4,0.6,3.4,4.4,16.9,,97,109
2016,22,ORL,Orlando Magic,Jason Smith,29,76,2,1181,10.3,21.3,0.48,0.2,0.7,0.25,10.2,20.6,0.49,2.3,2.8,0.81,2.2,7.0,9.3,2.6,1.4,2.8,2.4,6.9,23.1,,100,105
2016,22,ORL,Orlando Magic,Andrew Nicholson,26,56,0,823,8.9,18.8,0.47,2.5,6.9,0.36,6.4,11.9,0.54,3.1,3.9,0.78,2.1,10.1,12.2,1.5,0.6,1.3,2.5,4.2,23.3,,106,107
2016,22,ORL,Orlando Magic,Channing Frye,32,44,29,754,5.4,12.3,0.44,3.2,8.0,0.4,2.2,4.3,0.51,1.3,1.4,0.9,1.5,7.8,9.4,3.0,1.4,1.3,2.0,4.7,15.2,,111,107
2016,22,ORL,Orlando Magic,Dewayne Dedmon,26,58,20,705,7.0,12.6,0.56,0.0,0.0,,7.0,12.6,0.56,4.0,5.4,0.75,4.8,11.4,16.2,0.9,1.6,3.3,2.3,7.7,18.1,,117,102
2016,22,ORL,Orlando Magic,C.J. Watson,31,33,2,656,3.6,10.4,0.34,1.1,3.7,0.29,2.5,6.8,0.37,2.6,3.0,0.87,0.8,4.3,5.0,6.7,1.4,0.4,1.9,3.7,10.8,,102,110
2016,22,ORL,Orlando Magic,Shabazz Napier,24,55,0,600,5.7,16.8,0.34,2.8,8.7,0.33,2.8,8.1,0.35,2.8,3.8,0.73,0.8,3.8,4.6,8.1,1.9,0.1,3.8,3.2,16.9,,93,109
2016,22,ORL,Orlando Magic,Brandon Jennings,26,25,6,452,6.5,17.8,0.37,3.0,8.6,0.35,3.5,9.2,0.39,3.3,4.4,0.75,1.2,4.3,5.5,11.1,2.0,0.6,3.9,3.7,19.4,,103,108
2016,22,ORL,Orlando Magic,Ersan Ilyasova,28,22,4,447,7.2,17.1,0.42,2.0,4.9,0.41,5.1,12.2,0.42,3.6,5.0,0.71,5.0,8.5,13.5,1.3,1.6,0.7,1.3,5.7,19.9,,111,107
2016,22,ORL,Orlando Magic,Devyn Marble,23,28,0,249,4.2,14.3,0.3,1.6,6.4,0.25,2.6,7.8,0.33,2.0,4.8,0.42,1.2,6.4,7.6,2.4,2.6,0.2,1.4,5.0,12.0,,81,106
2016,22,ORL,Orlando Magic,Keith Appling,23,5,0,27,3.7,14.8,0.25,0.0,5.6,0.0,3.7,9.3,0.4,3.7,3.7,1.0,0.0,1.9,1.9,1.9,1.9,0.0,5.6,9.3,11.1,,57,110
