Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",22.0,NBA,C,82,71,2041,386,746,0.52,0,1,0.0,386,745,0.52,0.52,184,255,0.72,185,315,500,70,37,151,130,310,956
1990,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",23.0,NBA,C,82,82,2404,515,967,0.53,0,1,0.0,515,966,0.53,0.53,241,297,0.81,135,377,512,142,45,169,143,328,1271
1991,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",24.0,NBA,C,76,38,1690,342,705,0.48,0,0,,342,705,0.48,0.48,144,189,0.76,116,241,357,84,24,111,86,246,828
1992,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",25.0,NBA,C,74,55,1772,436,855,0.51,0,2,0.0,436,853,0.51,0.51,152,193,0.79,124,293,417,116,29,100,130,231,1024
1993,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",26.0,NBA,C,81,81,2072,494,1017,0.49,0,0,,494,1017,0.49,0.49,167,228,0.73,126,306,432,121,27,75,147,285,1155
1994,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",27.0,NBA,C,78,75,2113,493,923,0.53,0,1,0.0,493,922,0.54,0.53,238,300,0.79,135,348,483,156,49,82,151,281,1224
1995,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",28.0,NBA,C,78,78,2381,558,1060,0.53,0,2,0.0,558,1058,0.53,0.53,284,377,0.75,192,409,601,111,40,79,189,278,1400
1996,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",29.0,NBA,C,63,63,1901,466,894,0.52,1,5,0.2,465,889,0.52,0.52,231,293,0.79,119,314,433,110,21,45,160,226,1164
1997,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",30.0,NBA,C,52,52,1518,356,733,0.49,2,8,0.25,354,725,0.49,0.49,173,217,0.8,105,256,361,67,22,59,126,175,887
1998,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",31.0,NBA,C,73,69,2085,514,1038,0.5,0,3,0.0,514,1035,0.5,0.5,188,240,0.78,127,378,505,101,40,88,134,243,1216
1999,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",32.0,NBA,C,49,49,1271,310,633,0.49,0,2,0.0,310,631,0.49,0.49,108,132,0.82,73,202,275,52,18,52,75,159,728
2000,12,2713,IND,Indiana Pacers,Rik Smits,"August 23, 1966",33.0,NBA,C,79,79,1852,431,890,0.48,0,1,0.0,431,889,0.48,0.48,156,211,0.74,94,307,401,85,20,100,108,249,1018
