Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,20.0,POR,NBA,PG,67.0,1.0,12.9,1.5,3.6,0.423,0.4,1.3,0.282,1.1,2.3,0.5,0.473,0.3,0.4,0.808,0.3,1.1,1.4,3.3,0.5,0.0,1.1,1.1,3.7
2008,21.0,POR,NBA,PG,72.0,0.0,8.7,1.0,2.7,0.352,0.2,0.8,0.293,0.7,1.9,0.377,0.395,0.3,0.5,0.658,0.2,0.6,0.8,1.7,0.3,0.0,0.7,0.8,2.5
2009,22.0,POR,NBA,PG,80.0,13.0,15.3,1.6,4.1,0.392,0.5,1.4,0.325,1.2,2.7,0.428,0.448,0.8,1.0,0.792,0.5,1.1,1.6,3.6,0.7,0.0,1.5,1.7,4.5
2010,23.0,TOT,NBA,PG,66.0,8.0,15.9,2.5,5.3,0.476,0.5,1.4,0.352,2.0,3.9,0.519,0.521,1.0,1.4,0.731,0.4,1.0,1.3,3.2,0.8,0.1,1.7,1.3,6.6
2010,23.0,SAC,NBA,PG,39.0,0.0,13.3,2.3,4.9,0.463,0.4,1.1,0.357,1.9,3.8,0.493,0.503,1.1,1.6,0.694,0.4,0.9,1.3,3.1,0.7,0.1,1.5,1.2,6.0
2010,23.0,NYK,NBA,PG,27.0,8.0,19.7,2.9,6.0,0.491,0.6,1.8,0.347,2.3,4.1,0.554,0.543,0.9,1.1,0.806,0.3,1.1,1.4,3.4,0.8,0.1,2.0,1.4,7.4
2017,30.0,PHI,NBA,PG,68.0,30.0,22.3,3.1,7.9,0.392,1.4,3.7,0.365,1.7,4.2,0.415,0.478,0.3,0.4,0.667,0.3,2.0,2.3,5.1,0.7,0.1,1.9,1.4,7.8
