Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,5,2151,CHI,Chicago Bulls,Andres Nocioni,"November 30, 1979",25.0,NBA,SF,81.0,38.0,1892.0,241.0,601.0,0.4,25.0,97.0,0.26,216.0,504.0,0.43,0.42,170.0,222.0,0.77,69.0,317.0,386.0,122.0,37.0,34.0,135.0,208.0,677.0
2006,5,2151,CHI,Chicago Bulls,Andres Nocioni,"November 30, 1979",26.0,NBA,PF,82.0,43.0,2239.0,383.0,831.0,0.46,93.0,238.0,0.39,290.0,593.0,0.49,0.52,204.0,242.0,0.84,89.0,411.0,500.0,117.0,40.0,52.0,120.0,252.0,1063.0
2007,5,2151,CHI,Chicago Bulls,Andres Nocioni,"November 30, 1979",27.0,NBA,PF,53.0,31.0,1406.0,273.0,584.0,0.47,80.0,209.0,0.38,193.0,375.0,0.52,0.54,123.0,145.0,0.85,42.0,259.0,301.0,57.0,27.0,24.0,104.0,164.0,749.0
2008,5,2151,CHI,Chicago Bulls,Andres Nocioni,"November 30, 1979",28.0,NBA,SF,82.0,27.0,2021.0,379.0,877.0,0.43,126.0,346.0,0.36,253.0,531.0,0.48,0.5,196.0,243.0,0.81,48.0,294.0,342.0,95.0,25.0,43.0,133.0,245.0,1080.0
2009,31,2151,TOT,Total After Trade,Andres Nocioni,"November 30, 1979",29.0,NBA,"PF,SF",76.0,18.0,1991.0,299.0,701.0,0.43,124.0,311.0,0.4,175.0,390.0,0.45,0.52,145.0,183.0,0.79,54.0,307.0,361.0,102.0,39.0,33.0,113.0,261.0,867.0
2009,5,2151,CHI,Chicago Bulls,Andres Nocioni,"November 30, 1979",29.0,NBA,PF,53.0,2.0,1278.0,186.0,449.0,0.41,79.0,209.0,0.38,107.0,240.0,0.45,0.5,100.0,124.0,0.81,34.0,188.0,222.0,60.0,26.0,16.0,73.0,176.0,551.0
2009,26,2151,SAC,Sacramento Kings,Andres Nocioni,"November 30, 1979",29.0,NBA,SF,23.0,16.0,713.0,113.0,252.0,0.45,45.0,102.0,0.44,68.0,150.0,0.45,0.54,45.0,59.0,0.76,20.0,119.0,139.0,42.0,13.0,17.0,40.0,85.0,316.0
2010,26,2151,SAC,Sacramento Kings,Andres Nocioni,"November 30, 1979",30.0,NBA,SF,75.0,28.0,1477.0,234.0,587.0,0.4,96.0,249.0,0.39,138.0,338.0,0.41,0.48,71.0,99.0,0.72,32.0,190.0,222.0,75.0,32.0,26.0,67.0,160.0,635.0
2011,23,2151,PHI,Philadelphia 76Ers,Andres Nocioni,"November 30, 1979",31.0,NBA,SF,54.0,17.0,931.0,118.0,277.0,0.43,42.0,118.0,0.36,76.0,159.0,0.48,0.5,49.0,61.0,0.8,19.0,150.0,169.0,45.0,14.0,15.0,47.0,100.0,327.0
2012,23,2151,PHI,Philadelphia 76Ers,Andres Nocioni,"November 30, 1979",32.0,NBA,SF,11.0,1.0,56.0,5.0,20.0,0.25,1.0,6.0,0.17,4.0,14.0,0.29,0.28,6.0,11.0,0.55,1.0,13.0,14.0,1.0,1.0,1.0,5.0,4.0,17.0
