PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allen Iverson,29,5,5,238,8.9,19.1,0.46799999999999997,1.8,4.4,0.414,7.1,14.7,0.485,3.9,4.4,0.897,0.0,1.7,1.7,7.6,1.5,0.3,3.2,1.8,23.6
Samuel Dalembert,23,5,5,192,4.9,8.8,0.5529999999999999,0.0,0.0,,4.9,8.8,0.5529999999999999,1.1,2.8,0.4,3.4,8.6,12.0,0.4,0.4,1.3,1.7,3.6,10.9
Andre Iguodala,21,5,5,192,3.7,8.1,0.465,0.6,1.7,0.33299999999999996,3.2,6.4,0.5,1.1,2.3,0.5,1.5,2.8,4.3,2.8,2.6,0.9,0.9,2.3,9.2
Chris Webber,31,5,5,186,7.5,18.4,0.41100000000000003,1.0,2.7,0.35700000000000004,6.6,15.7,0.42,2.3,3.1,0.75,2.3,3.3,5.6,2.7,1.2,0.2,2.1,3.9,18.4
Kyle Korver,23,5,5,147,2.0,6.9,0.28600000000000003,1.7,5.9,0.292,0.2,1.0,0.25,0.5,0.5,1.0,0.7,2.4,3.2,2.0,1.0,0.2,2.0,4.4,6.1
Aaron McKie,32,5,0,85,1.3,3.0,0.429,0.4,1.3,0.33299999999999996,0.8,1.7,0.5,0.0,0.0,,0.4,4.7,5.1,2.1,1.7,0.0,0.4,3.8,3.0
Marc Jackson,30,5,0,65,2.8,11.1,0.25,0.0,0.0,,2.8,11.1,0.25,3.9,6.1,0.636,1.7,2.8,4.4,0.0,1.1,1.1,3.3,5.0,9.4
Willie Green,23,5,0,63,4.6,10.3,0.444,1.1,5.1,0.222,3.4,5.1,0.667,5.1,5.7,0.9,1.7,3.4,5.1,1.7,0.6,0.0,1.1,2.9,15.4
Rodney Rogers,33,4,0,49,4.4,9.6,0.462,2.2,5.9,0.375,2.2,3.7,0.6,3.7,5.1,0.7140000000000001,0.0,2.9,2.9,0.7,0.0,1.5,0.7,2.9,14.7
Josh Davis,24,2,0,4,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0
John Salmons,25,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
