PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shawn Marion,26,15,15,635,6.1,12.6,0.484,1.0,2.4,0.419,5.1,10.2,0.5,1.7,2.2,0.769,2.6,7.4,10.0,1.3,1.2,1.5,1.2,2.7,15.0
Steve Nash,30,15,15,610,8.3,15.9,0.52,1.2,3.2,0.389,7.0,12.7,0.5529999999999999,3.4,3.7,0.919,0.5,3.7,4.2,10.0,0.8,0.2,4.1,2.1,21.1
Amar'e Stoudemire,22,15,15,601,9.2,17.0,0.539,0.0,0.2,0.0,9.2,16.8,0.544,8.6,11.0,0.7809999999999999,3.6,6.0,9.6,1.1,0.6,1.8,2.8,3.5,26.9
Quentin Richardson,24,15,15,564,4.0,9.8,0.40299999999999997,2.0,5.2,0.39,1.9,4.6,0.41700000000000004,1.5,2.3,0.639,1.5,3.4,4.9,1.6,1.2,0.2,1.0,3.4,11.4
Jim Jackson,34,15,6,474,4.8,9.8,0.488,2.4,4.7,0.516,2.4,5.1,0.46299999999999997,0.5,0.6,0.875,1.0,3.6,4.6,1.7,0.8,0.6,0.8,3.2,12.5
Joe Johnson,23,9,9,355,6.4,12.7,0.504,2.0,3.7,0.556,4.4,9.0,0.483,2.3,3.3,0.6970000000000001,0.7,3.2,4.0,3.0,1.0,0.4,1.0,1.8,17.1
Steven Hunter,23,15,0,213,4.1,7.3,0.5579999999999999,0.0,0.0,,4.1,7.3,0.5579999999999999,2.0,3.4,0.6,2.9,3.5,6.4,0.5,0.2,3.0,1.4,4.2,10.1
Leandro Barbosa,22,12,0,116,3.7,10.9,0.34299999999999997,1.2,3.1,0.4,2.5,7.8,0.32,0.6,1.2,0.5,1.6,3.7,5.3,3.7,0.9,0.0,1.6,2.5,9.3
Walter McCarty,30,8,0,55,1.3,5.9,0.222,1.3,3.9,0.33299999999999996,0.0,2.0,0.0,0.0,1.3,0.0,0.0,3.9,3.9,2.0,1.3,1.3,0.7,8.5,3.9
Bo Outlaw,33,1,0,2,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
